event_id,clean_name,pitcher_name,line,benchmark,pred_over,outcome_over,books_in_blend,total_strikeouts
0133b309d728db073f58061a2ee130a7,dean_kremer,Dean Kremer,3.5,consensus_all,0.6252598752598753,0,3,1.0
0133b309d728db073f58061a2ee130a7,dean_kremer,Dean Kremer,4.5,consensus_all,0.4475364175503109,0,12,1.0
0133b309d728db073f58061a2ee130a7,dean_kremer,Dean Kremer,5.5,consensus_all,0.2687981205071566,0,3,1.0
013de06248587e6dbc01f4a3f6287fca,logan_webb,Logan Webb,5.5,consensus_all,0.6273713439323132,1,2,10.0
013de06248587e6dbc01f4a3f6287fca,logan_webb,Logan Webb,6.5,consensus_all,0.45901916318885805,1,16,10.0
013de06248587e6dbc01f4a3f6287fca,logan_webb,Logan Webb,7.5,consensus_all,0.3207032967032967,1,2,10.0
0158184c1f7f7211d4b2eea18f5e44f1,andrew_abbott,Andrew Abbott,2.5,consensus_all,0.7792625004125271,1,3,6.0
0158184c1f7f7211d4b2eea18f5e44f1,andrew_abbott,Andrew Abbott,3.5,consensus_all,0.6099918485908449,1,5,6.0
0158184c1f7f7211d4b2eea18f5e44f1,andrew_abbott,Andrew Abbott,4.5,consensus_all,0.43056311231134803,1,16,6.0
0158184c1f7f7211d4b2eea18f5e44f1,andrew_abbott,Andrew Abbott,5.5,consensus_all,0.26310219843452165,1,4,6.0
0158184c1f7f7211d4b2eea18f5e44f1,nick_pivetta,Nick Pivetta,4.5,consensus_all,0.7984917115279723,1,3,8.0
0158184c1f7f7211d4b2eea18f5e44f1,nick_pivetta,Nick Pivetta,5.5,consensus_all,0.665402828633547,1,4,8.0
0158184c1f7f7211d4b2eea18f5e44f1,nick_pivetta,Nick Pivetta,6.5,consensus_all,0.5179468045258819,1,17,8.0
0158184c1f7f7211d4b2eea18f5e44f1,nick_pivetta,Nick Pivetta,7.5,consensus_all,0.354976530082995,1,4,8.0
0158184c1f7f7211d4b2eea18f5e44f1,nick_pivetta,Nick Pivetta,8.5,consensus_all,0.22724064925899787,0,3,8.0
0173ea4ccbccc3703ec6bab7f0d41de0,hayden_birdsong,Hayden Birdsong,5.5,consensus_all,0.5343938704468272,1,15,6.0
0173ea4ccbccc3703ec6bab7f0d41de0,jacob_lopez,Jacob Lopez,5.5,consensus_all,0.4592769460748656,1,15,8.0
01b34ae57318185773fdc2d92143ff96,hayden_birdsong,Hayden Birdsong,3.5,consensus_all,0.701931430862795,1,2,5.0
01b34ae57318185773fdc2d92143ff96,hayden_birdsong,Hayden Birdsong,4.5,consensus_all,0.5329297600851317,1,16,5.0
01b34ae57318185773fdc2d92143ff96,hayden_birdsong,Hayden Birdsong,5.5,consensus_all,0.36102147201191515,0,2,5.0
01b34ae57318185773fdc2d92143ff96,spencer_schwellenbach,Spencer Schwellenbach,4.5,consensus_all,0.6820241708812553,0,2,4.0
01b34ae57318185773fdc2d92143ff96,spencer_schwellenbach,Spencer Schwellenbach,5.5,consensus_all,0.5304842219278969,0,16,4.0
01b34ae57318185773fdc2d92143ff96,spencer_schwellenbach,Spencer Schwellenbach,6.5,consensus_all,0.35390804597701153,0,2,4.0
0237ffc7d938c235256ccf00ab7e0f6d,cal_quantrill,Cal Quantrill,3.5,consensus_all,0.44919524691685897,0,15,3.0
02407baedf74f7d5e15b62891c684fb1,osvaldo_bido,Osvaldo Bido,3.5,consensus_all,0.6243688304599009,0,2,2.0
02407baedf74f7d5e15b62891c684fb1,osvaldo_bido,Osvaldo Bido,4.5,consensus_all,0.43725271351796713,0,12,2.0
02407baedf74f7d5e15b62891c684fb1,osvaldo_bido,Osvaldo Bido,5.5,consensus_all,0.27291801977486996,0,2,2.0
02963f093cc9cf5ff7c8b72e0b265ebe,eury_perez,Eury Perez,3.5,consensus_all,0.7209325761332139,0,2,0.0
02963f093cc9cf5ff7c8b72e0b265ebe,eury_perez,Eury Perez,4.5,consensus_all,0.5593528394400009,0,15,0.0
02963f093cc9cf5ff7c8b72e0b265ebe,eury_perez,Eury Perez,5.5,consensus_all,0.3802005987531129,0,2,0.0
02b159c5c54a851299ac91cad5e5ae9b,dean_kremer,Dean Kremer,2.5,consensus_all,0.7984917115279723,1,3,4.0
02b159c5c54a851299ac91cad5e5ae9b,dean_kremer,Dean Kremer,3.5,consensus_all,0.6535263816562541,1,4,4.0
02b159c5c54a851299ac91cad5e5ae9b,dean_kremer,Dean Kremer,4.5,consensus_all,0.48811888927866043,0,18,4.0
02b159c5c54a851299ac91cad5e5ae9b,dean_kremer,Dean Kremer,5.5,consensus_all,0.29996311335042536,0,4,4.0
02d4a5efe9ac43422263eb56e9f887c9,aaron_civale,Aaron Civale,3.5,consensus_all,0.6017093481436533,1,2,5.0
02d4a5efe9ac43422263eb56e9f887c9,aaron_civale,Aaron Civale,4.5,consensus_all,0.4285544475341086,1,15,5.0
02d4a5efe9ac43422263eb56e9f887c9,aaron_civale,Aaron Civale,5.5,consensus_all,0.2656525461048672,0,2,5.0
02d4a5efe9ac43422263eb56e9f887c9,chris_sale,Chris Sale,6.5,consensus_all,0.6467668006487554,1,2,11.0
02d4a5efe9ac43422263eb56e9f887c9,chris_sale,Chris Sale,7.5,consensus_all,0.4867439436327571,1,15,11.0
02d4a5efe9ac43422263eb56e9f887c9,chris_sale,Chris Sale,8.5,consensus_all,0.3514369409040311,1,2,11.0
0304ac3ced6d27815324a8fadf760644,kyle_bradish,Kyle Bradish,3.5,consensus_all,0.7517899761336516,1,3,9.0
0304ac3ced6d27815324a8fadf760644,kyle_bradish,Kyle Bradish,4.5,consensus_all,0.6042925699911617,1,4,9.0
0304ac3ced6d27815324a8fadf760644,kyle_bradish,Kyle Bradish,5.5,consensus_all,0.43851983491949037,1,18,9.0
0304ac3ced6d27815324a8fadf760644,kyle_bradish,Kyle Bradish,6.5,consensus_all,0.28503836330047083,1,4,9.0
031ab337edb30e0e98c5f2e14e0eeb18,hunter_greene,Hunter Greene,4.5,consensus_all,0.7972972972972973,1,2,8.0
031ab337edb30e0e98c5f2e14e0eeb18,hunter_greene,Hunter Greene,5.5,consensus_all,0.6653279785809907,1,3,8.0
031ab337edb30e0e98c5f2e14e0eeb18,hunter_greene,Hunter Greene,6.5,consensus_all,0.5152691253074149,1,13,8.0
031ab337edb30e0e98c5f2e14e0eeb18,hunter_greene,Hunter Greene,7.5,consensus_all,0.35890723490510607,1,3,8.0
031ab337edb30e0e98c5f2e14e0eeb18,hunter_greene,Hunter Greene,8.5,consensus_all,0.21269412559081702,0,2,8.0
031ab337edb30e0e98c5f2e14e0eeb18,jack_leiter,Jack Leiter,3.5,consensus_all,0.6737823487603998,1,3,6.0
031ab337edb30e0e98c5f2e14e0eeb18,jack_leiter,Jack Leiter,4.5,consensus_all,0.5190828447096366,1,13,6.0
031ab337edb30e0e98c5f2e14e0eeb18,jack_leiter,Jack Leiter,5.5,consensus_all,0.32813259775496245,1,3,6.0
031ab337edb30e0e98c5f2e14e0eeb18,jack_leiter,Jack Leiter,6.5,consensus_all,0.18689320388349517,0,2,6.0
0323cf1c4fc49e5a0b027530d595ac94,chris_bassitt,Chris Bassitt,4.5,consensus_all,0.6753847071454133,1,2,10.0
0323cf1c4fc49e5a0b027530d595ac94,chris_bassitt,Chris Bassitt,5.5,consensus_all,0.5224891164218691,1,11,10.0
0323cf1c4fc49e5a0b027530d595ac94,chris_bassitt,Chris Bassitt,6.5,consensus_all,0.35134089736977825,1,2,10.0
0323cf1c4fc49e5a0b027530d595ac94,spencer_strider,Spencer Strider,5.5,consensus_all,0.5780948895270501,0,11,5.0
0323cf1c4fc49e5a0b027530d595ac94,spencer_strider,Spencer Strider,6.5,consensus_all,0.42358272227968513,0,3,5.0
0323cf1c4fc49e5a0b027530d595ac94,spencer_strider,Spencer Strider,7.5,consensus_all,0.2664840284766484,0,2,5.0
032f588b1f429452b33b6bb6da1eddf4,dustin_may,Dustin May,3.5,consensus_all,0.6295663356574059,1,2,5.0
