game_date,pitcher_name,best_side,line,strikeouts_projection,gap,edge_pct,odds_used,actual,won,pnl,date,clean_name,side,entry_odds,entry_cents,won_bool,bookmaker,over_odds_close,under_odds_close,no_vig_under_cents,source_incl_dk,side_close_cents_incl_dk,sharp_clv_incl_dk_pp
2025-04-04,Brandon Pfaadt,over,5.5,6.420909466936768,0.9209094669367685,7.625070671715662,-110.0,4,0.0,-100.0,2025-04-04,brandon_pfaadt,over,-110.0,52.38095238095239,False,pinnacle,116.0,-155.0,56.76500508646999,pinnacle,43.23499491353001,-9.145957467422377
2025-04-04,Yoshinobu Yamamoto,under,5.5,4.853975739510371,0.6460242604896287,19.926251925418235,120.0,5,1.0,120.0,2025-04-04,yoshinobu_yamamoto,under,120.0,45.45454545454545,True,pinnacle,-162.0,120.0,42.36739974126779,pinnacle,42.36739974126779,-3.087145713277664
2025-04-05,Andre Pallante,over,4.5,4.965770061718096,0.4657700617180964,19.8496674380442,125.0,6,1.0,125.0,2025-04-05,andre_pallante,over,125.0,44.44444444444444,True,,,,,,,
2025-04-05,Jacob deGrom,under,6.5,4.706816941965433,1.7931830580345671,39.132453471089846,125.0,3,1.0,125.0,2025-04-05,jacob_degrom,under,125.0,44.44444444444444,True,pinnacle,-166.0,123.0,41.81206576755007,pinnacle,41.81206576755007,-2.632378676894376
2025-04-05,AJ Smith-Shawver,under,4.5,4.276128113062898,0.2238718869371023,21.202404157127187,135.0,6,0.0,-100.0,2025-04-05,aj_smith_shawver,under,135.0,42.5531914893617,False,consensus,,,37.42203742203743,consensus,37.42203742203743,-5.131154067324275
2025-04-05,Nick Pivetta,under,5.5,5.1799913105534285,0.3200086894465714,7.111694890327569,105.0,4,1.0,105.0,2025-04-05,nick_pivetta,under,105.0,48.78048780487805,True,pinnacle,-138.0,104.0,45.811518324607334,pinnacle,45.811518324607334,-2.968969480270715
2025-04-05,Roki Sasaki,under,4.5,1.9724089106893496,2.5275910893106506,9.498793580694596,-150.0,4,1.0,66.66666666666666,2025-04-05,roki_sasaki,under,-150.0,60.0,True,pinnacle,110.0,-147.0,55.551556595285234,pinnacle,55.551556595285234,-4.448443404714766
2025-04-05,Cal Quantrill,over,3.5,4.391002104256423,0.8910021042564233,7.242914123249799,-110.0,4,1.0,90.90909090909092,2025-04-05,cal_quantrill,over,-110.0,52.38095238095239,True,pinnacle,-122.0,-109.0,48.69204764971024,pinnacle,51.30795235028976,-1.0730000306626266
2025-04-05,Taj Bradley,over,5.5,6.385404759527879,0.8854047595278791,9.601435745453967,-105.0,7,1.0,95.23809523809524,2025-04-05,taj_bradley,over,-105.0,51.21951219512195,True,pinnacle,-101.0,-131.0,53.020418025854774,pinnacle,46.979581974145226,-4.239930220976724
2025-04-06,Tyler Glasnow,under,6.5,5.973097142441341,0.5269028575586594,15.434818135002793,115.0,2,1.0,115.0,2025-04-06,tyler_glasnow,under,115.0,46.51162790697674,True,consensus,,,41.40066958200199,consensus,41.40066958200199,-5.110958324974753
2025-04-06,Drew Rasmussen,under,4.5,2.0155090978327315,2.4844909021672685,37.53749225570423,110.0,4,1.0,110.0,2025-04-06,drew_rasmussen,under,110.0,47.61904761904761,True,pinnacle,-117.0,-113.0,49.59548561951377,pinnacle,49.59548561951377,1.9764380004661533
2025-04-06,Sean Newcomb,under,3.5,2.2436012315872333,1.2563987684127669,20.066462064173795,105.0,5,0.0,-100.0,2025-04-06,sean_newcomb,under,105.0,48.78048780487805,False,,,,,,,
2025-04-06,Bowden Francis,over,4.5,5.209646076151349,0.7096460761513486,7.278386415238525,-105.0,6,1.0,95.23809523809524,2025-04-06,bowden_francis,over,-105.0,51.21951219512195,True,pinnacle,-166.0,123.0,41.81206576755007,pinnacle,58.18793423244993,6.968422037327983
2025-04-06,Jackson Jobe,under,4.5,3.847743519908237,0.6522564800917632,11.837132220767565,105.0,4,1.0,105.0,2025-04-06,jackson_jobe,under,105.0,48.78048780487805,True,pinnacle,110.0,-147.0,55.551556595285234,pinnacle,55.551556595285234,6.771068790407185
2025-04-07,Justin Steele,under,5.5,4.545443635907849,0.9545563640921512,16.028815638922577,105.0,8,0.0,-100.0,2025-04-07,justin_steele,under,105.0,48.78048780487805,False,pinnacle,-116.0,-114.0,49.797767351561234,pinnacle,49.797767351561234,1.0172795466831843
2025-04-07,Nathan Eovaldi,under,5.5,4.754544909630454,0.7454550903695463,13.142657273446812,105.0,4,1.0,105.0,2025-04-07,nathan_eovaldi,under,105.0,48.78048780487805,True,pinnacle,-172.0,127.0,41.06032244429685,pinnacle,41.06032244429685,-7.720165360581198
2025-04-08,Kyle Hendricks,over,3.5,4.23617754162544,0.7361775416254401,13.013180744255216,105.0,4,1.0,105.0,2025-04-08,kyle_hendricks,over,105.0,48.78048780487805,True,pinnacle,-102.0,-130.0,52.81576830249397,pinnacle,47.18423169750603,-1.596256107372021
2025-04-08,Carlos Carrasco,over,4.5,4.797035752623367,0.2970357526233673,9.386324250437838,110.0,3,0.0,-100.0,2025-04-08,carlos_carrasco,over,110.0,47.61904761904761,False,pinnacle,145.0,-199.0,61.9858877375882,pinnacle,38.0141122624118,-9.604935356635814
2025-04-08,Paul Skenes,under,6.5,5.505130205248912,0.9948697947510876,22.264225628457712,115.0,7,0.0,-100.0,2025-04-08,paul_skenes,under,115.0,46.51162790697674,False,consensus,,,42.03477312341767,consensus,42.03477312341767,-4.4768547835590695
2025-04-08,Brad Lord,over,2.5,4.239679504772319,1.7396795047723188,29.20539813343101,110.0,4,1.0,110.0,2025-04-08,brad_lord,over,110.0,47.61904761904761,True,pinnacle,148.0,-205.0,62.50307351856406,pinnacle,37.49692648143594,-10.122121137611671
2025-04-08,Cole Ragans,under,6.5,6.061705934344861,0.438294065655139,14.1121265132084,115.0,11,0.0,-100.0,2025-04-08,cole_ragans,under,115.0,46.51162790697674,False,pinnacle,-162.0,121.0,42.25670139672914,pinnacle,42.25670139672914,-4.2549265102476
2025-04-08,Easton Lucas,under,3.5,3.360102397184932,0.139897602815068,7.068814747356855,110.0,8,0.0,-100.0,2025-04-08,easton_lucas,under,110.0,47.61904761904761,False,pinnacle,-147.0,109.0,44.56633527596846,pinnacle,44.56633527596846,-3.0527123430791505
2025-04-09,Tanner Houck,over,4.5,4.56105424249279,0.0610542424927897,10.946179598359528,120.0,2,0.0,-100.0,2025-04-09,tanner_houck,over,120.0,45.45454545454545,False,consensus,,,60.70878942962715,consensus,39.29121057037285,-6.163334884172606
2025-04-09,Luis Castillo,over,3.5,6.6862958009599405,3.1862958009599405,21.17218723281352,-130.0,6,1.0,76.92307692307692,2025-04-09,luis_castillo,over,-130.0,56.52173913043478,True,pinnacle,-172.0,127.0,41.06032244429685,pinnacle,58.93967755570315,2.4179384252683676
2025-04-09,Erick Fedde,over,4.5,5.030378596173221,0.5303785961732208,18.172286995182983,120.0,2,0.0,-100.0,2025-04-09,erick_fedde,over,120.0,45.45454545454545,False,pinnacle,-105.0,-126.0,52.1186440677966,pinnacle,47.8813559322034,2.426810477657945
2025-04-09,Taijuan Walker,over,3.5,5.235460388902284,1.7354603889022844,12.753223882598618,-120.0,5,1.0,83.33333333333334,2025-04-09,taijuan_walker,over,-120.0,54.54545454545454,True,pinnacle,-111.0,-118.0,50.71288903372982,pinnacle,49.28711096627018,-5.258343579184363
2025-04-09,Tyler Mahle,under,4.5,4.074348985321273,0.4256510146787269,13.92284656828866,115.0,4,1.0,115.0,2025-04-09,tyler_mahle,under,115.0,46.51162790697674,True,pinnacle,-148.0,111.0,44.26358249446706,pinnacle,44.26358249446706,-2.2480454125096827
2025-04-09,Max Fried,over,6.5,6.909895975041219,0.409895975041219,16.33067844474889,120.0,11,1.0,120.0,2025-04-09,max_fried,over,120.0,45.45454545454545,True,consensus,,,60.784818085684066,consensus,39.215181914315934,-6.239363540229519
2025-04-10,Walker Buehler,over,3.5,3.669839356695312,0.169839356695312,15.19047644351078,125.0,7,1.0,125.0,2025-04-10,walker_buehler,over,125.0,44.44444444444444,True,pinnacle,136.0,-186.0,60.549547561244765,pinnacle,39.450452438755235,-4.993992005689208
2025-04-11,Tanner Bibee,over,5.5,5.780209914550759,0.2802099145507588,11.737231942490125,115.0,4,0.0,-100.0,2025-04-11,tanner_bibee,over,115.0,46.51162790697674,False,pinnacle,119.0,-161.0,57.463452794211115,pinnacle,42.536547205788885,-3.9750807011878564
2025-04-11,Mitchell Parker,over,4.5,5.146211559768725,0.6462115597687248,19.929080191658024,120.0,3,0.0,-100.0,2025-04-11,mitchell_parker,over,120.0,45.45454545454545,False,pinnacle,130.0,-178.0,59.5577538551062,pinnacle,40.4422461448938,-5.012299309651652
2025-04-13,Kodai Senga,over,5.5,7.18924090497458,1.6892409049745796,28.58419456468858,110.0,4,0.0,-100.0,2025-04-13,kodai_senga,over,110.0,47.61904761904761,False,pinnacle,-114.0,-116.0,50.20223264843877,pinnacle,49.79776735156123,2.1787197325136134
2025-04-13,Colin Rea,over,3.5,3.853434547072615,0.3534345470726148,28.58439173789453,145.0,5,1.0,145.00000000000003,2025-04-13,colin_rea,over,145.0,40.816326530612244,True,pinnacle,164.0,-234.0,64.9071194418761,pinnacle,35.092880558123895,-5.723445972488349
2025-04-13,Zack Wheeler,over,6.5,6.655207577214847,0.1552075772148473,7.295004145176287,110.0,3,0.0,-100.0,2025-04-13,zack_wheeler,over,110.0,47.61904761904761,False,pinnacle,127.0,-172.0,58.93967755570316,pinnacle,41.06032244429684,-6.558725174750776
2025-04-13,Kyle Hendricks,over,3.5,3.6486240063493054,0.1486240063493054,19.9593828417707,135.0,1,0.0,-100.0,2025-04-13,kyle_hendricks,over,135.0,42.5531914893617,False,pinnacle,139.0,-191.0,61.06971330720143,pinnacle,38.93028669279857,-3.622904796563134
2025-04-14,Tarik Skubal,under,6.5,6.251550364297976,0.2484496357020242,11.258274675020708,115.0,9,0.0,-100.0,2025-04-14,tarik_skubal,under,115.0,46.51162790697674,False,pinnacle,-172.0,127.0,41.06032244429685,pinnacle,41.06032244429685,-5.4513054626798905
2025-04-14,Paul Skenes,under,6.5,5.837982112756896,0.6620178872431044,22.89868662052776,125.0,6,1.0,125.0,2025-04-14,paul_skenes,under,125.0,44.44444444444444,True,consensus,,,40.903213814875905,consensus,40.903213814875905,-3.5412306295685383
2025-04-14,Grant Holmes,over,4.5,4.648497238046435,0.1484972380464349,14.852721637445343,125.0,4,0.0,-100.0,2025-04-14,grant_holmes,over,125.0,44.44444444444444,False,pinnacle,138.0,-189.0,60.883571099861946,pinnacle,39.116428900138054,-5.328015544306389
2025-04-14,Brad Lord,over,3.5,4.573074453200066,1.073074453200066,34.848799166234855,135.0,1,0.0,-100.0,2025-04-14,brad_lord,over,135.0,42.5531914893617,False,pinnacle,127.0,-171.0,58.887692097637945,pinnacle,41.112307902362055,-1.4408835869996466
2025-04-14,Carlos Carrasco,over,3.5,4.8254641864234245,1.3254641864234245,12.650719413305625,-110.0,4,1.0,90.90909090909092,2025-04-14,carlos_carrasco,over,-110.0,52.38095238095239,True,pinnacle,-113.0,-117.0,50.40451438048622,pinnacle,49.59548561951378,-2.785466761438606
2025-04-14,Joe Ryan,under,5.5,5.169895127118348,0.3301048728816518,15.104584474316752,120.0,8,0.0,-100.0,2025-04-14,joe_ryan,under,120.0,45.45454545454545,False,,,,,,,
2025-04-15,Jake Irvin,over,4.5,4.798697515223005,0.2986975152230053,12.015791243533746,115.0,6,1.0,115.0,2025-04-15,jake_irvin,over,115.0,46.51162790697674,True,,,,,,,
2025-04-15,Spencer Schwellenbach,over,4.5,5.917778936070365,1.4177789360703654,11.399614079515864,-115.0,3,0.0,-100.0,2025-04-15,spencer_schwellenbach,over,-115.0,53.48837209302325,False,pinnacle,-117.0,-113.0,49.59548561951377,pinnacle,50.40451438048623,-3.083857712537018
2025-04-15,Merrill Kelly,over,4.5,5.748610444119752,1.248610444119752,7.285296324803886,-120.0,9,1.0,83.33333333333334,2025-04-15,merrill_kelly,over,-120.0,54.54545454545454,True,,,,,,,
2025-04-15,Sean Burke,over,4.5,4.967468299493322,0.4674682994933219,9.220558558921876,105.0,2,0.0,-100.0,2025-04-15,sean_burke,over,105.0,48.78048780487805,False,pinnacle,115.0,-154.0,56.58861733037088,pinnacle,43.41138266962912,-5.36910513524893
2025-04-16,Spencer Strider,under,5.5,4.169077538846398,1.3309224611536017,26.940226983331904,115.0,5,1.0,115.0,2025-04-16,spencer_strider,under,115.0,46.51162790697674,True,pinnacle,-166.0,123.0,41.81206576755007,pinnacle,41.81206576755007,-4.699562139426675
2025-04-16,Aaron Nola,over,6.5,7.606792229106879,1.1067922291068788,23.846534439270783,115.0,8,1.0,115.0,2025-04-16,aaron_nola,over,115.0,46.51162790697674,True,pinnacle,122.0,-165.0,58.02312688103912,pinnacle,41.97687311896088,-4.53475478801586
2025-04-16,Dean Kremer,under,4.5,4.213568154013152,0.286431845986848,9.230279751711324,110.0,2,1.0,110.0,2025-04-16,dean_kremer,under,110.0,47.61904761904761,True,pinnacle,-121.0,-108.0,48.674443266171785,pinnacle,48.674443266171785,1.0553956471241719
2025-04-16,Bailey Falter,under,3.5,3.480358148136408,0.0196418518635921,17.8251737767794,135.0,2,1.0,135.0,2025-04-16,bailey_falter,under,135.0,42.5531914893617,True,pinnacle,-136.0,102.0,46.209273182957396,pinnacle,46.209273182957396,3.656081693595695
2025-04-16,Nick Pivetta,under,5.5,5.251541888663828,0.2484581113361716,13.845807267045773,120.0,6,0.0,-100.0,2025-04-16,nick_pivetta,under,120.0,45.45454545454545,False,pinnacle,-154.0,116.0,43.297422610118645,pinnacle,43.297422610118645,-2.1571228444268087
2025-04-16,Zack Littell,over,5.5,5.873927712090142,0.3739277120901416,15.77854018502256,120.0,5,0.0,-100.0,2025-04-16,zack_littell,over,120.0,45.45454545454545,False,pinnacle,111.0,-148.0,55.736417505532955,pinnacle,44.263582494467045,-1.1909629600784086
2025-04-16,Sean Newcomb,over,4.5,4.885737930298316,0.3857379302983164,18.59539510429474,125.0,4,0.0,-100.0,2025-04-16,sean_newcomb,over,125.0,44.44444444444444,False,pinnacle,116.0,-155.0,56.76500508646999,pinnacle,43.23499491353001,-1.2094495309144335
2025-04-16,Kris Bubic,under,5.5,4.9178307122765785,0.5821692877234215,10.848732702413264,105.0,6,0.0,-100.0,2025-04-16,kris_bubic,under,105.0,48.78048780487805,False,pinnacle,-119.0,-111.0,49.19057833178194,pinnacle,49.19057833178194,0.41009052690389325
2025-04-17,Andre Pallante,over,4.5,4.527376611223487,0.0273766112234872,12.93393446482931,125.0,2,0.0,-100.0,2025-04-17,andre_pallante,over,125.0,44.44444444444444,False,pinnacle,120.0,-162.0,57.63260025873221,pinnacle,42.36739974126779,-2.0770447031766537
2025-04-17,Andrew Heaney,over,4.5,5.467118371251619,0.9671183712516188,8.212938127679925,-110.0,4,0.0,-100.0,2025-04-17,andrew_heaney,over,-110.0,52.38095238095239,False,pinnacle,-137.0,103.0,46.009590184620755,pinnacle,53.990409815379245,1.609457434426858
2025-04-18,Colin Rea,over,3.5,4.193343368470933,0.6933433684709334,7.060934132063911,-105.0,5,1.0,95.23809523809524,2025-04-18,colin_rea,over,-105.0,51.21951219512195,True,pinnacle,103.0,-136.0,53.91345102327762,pinnacle,46.08654897672238,-5.132963218399567
2025-04-18,Corbin Burnes,over,5.5,6.173315861883668,0.6733158618836681,14.86800108178301,110.0,3,0.0,-100.0,2025-04-18,corbin_burnes,over,110.0,47.61904761904761,False,pinnacle,129.0,-176.0,59.35438265786994,pinnacle,40.64561734213006,-6.973430276917554
2025-04-18,Bryan Woo,over,4.5,5.256417778226745,0.7564177782267452,16.058812488020756,110.0,4,0.0,-100.0,2025-04-18,bryan_woo,over,110.0,47.61904761904761,False,pinnacle,113.0,-151.0,56.16715854915041,pinnacle,43.83284145084959,-3.786206168198021
2025-04-18,Zack Wheeler,under,7.5,6.805605895463724,0.6943941045362756,9.686542964384737,100.0,13,0.0,-100.0,2025-04-18,zack_wheeler,under,100.0,50.0,False,pinnacle,-105.0,-127.0,52.20573491076799,pinnacle,52.20573491076799,2.205734910767987
2025-04-18,Chris Paddack,over,4.5,4.554536573160836,0.0545365731608358,15.883603717128182,130.0,6,1.0,129.99999999999997,2025-04-18,chris_paddack,over,130.0,43.47826086956522,True,betonlineag,120.0,-156.0,57.27636849132176,betonlineag,42.72363150867824,-0.7546293608869803
2025-04-19,Garrett Crochet,under,7.5,6.870187885005056,0.6298121149949436,8.801167241073383,100.0,7,1.0,100.0,2025-04-19,garrett_crochet,under,100.0,50.0,True,pinnacle,-107.0,-124.0,51.71246675799823,pinnacle,51.71246675799823,1.7124667579982287
2025-04-19,Chase Dollander,over,4.5,5.039218172133199,0.5392181721331992,15.618073204499105,115.0,5,1.0,115.0,2025-04-19,chase_dollander,over,115.0,46.51162790697674,True,pinnacle,-105.0,-126.0,52.1186440677966,pinnacle,47.8813559322034,1.3697280252266566
2025-04-19,Logan Gilbert,over,5.5,6.29851721624252,0.7985172162425203,13.881002682971966,105.0,9,1.0,105.0,2025-04-19,logan_gilbert,over,105.0,48.78048780487805,True,pinnacle,101.0,-134.0,53.510549529145315,pinnacle,46.489450470854685,-2.2910373340233647
2025-04-19,Hunter Greene,under,6.5,6.145039502774823,0.3549604972251767,12.862296578363727,115.0,4,1.0,115.0,2025-04-19,hunter_greene,under,115.0,46.51162790697674,True,,,,,,,
2025-04-19,Michael King,under,5.5,5.267579361919914,0.2324206380800859,13.598144380104271,120.0,7,0.0,-100.0,2025-04-19,michael_king,under,120.0,45.45454545454545,False,,,,,,,
2025-04-19,Nathan Eovaldi,over,5.5,6.362009852183832,0.8620098521838324,14.759351016184652,105.0,7,1.0,105.0,2025-04-19,nathan_eovaldi,over,105.0,48.78048780487805,True,pinnacle,114.0,-152.0,56.3470066518847,pinnacle,43.6529933481153,-5.127494456762747
