market,edge_bucket,bets,win_rate,roi,mean_edge_pct
strikeouts,negative,374,0.5053475935828877,-0.05585736743919502,-2.2647047874097206
strikeouts,0-3%,275,0.5236363636363637,-0.014249971271347577,1.488240667509756
strikeouts,3-7%,320,0.49375,-0.04788268211358111,4.955568870635803
strikeouts,7-12%,346,0.5924855491329479,0.13884656298814968,9.358553769498112
strikeouts,12%+,903,0.6212624584717608,0.26213442181381,25.11639984441407
