game_date,market,best_side,line,stake,won,profit,cumulative_profit,running_bankroll,drawdown
2025-04-01,strikeouts,over,2.5,50.0,True,33.33333333333333,33.33333333333333,1033.3333333333333,0.0
2025-04-01,strikeouts,over,4.5,50.0,False,-50.0,-16.66666666666667,983.3333333333334,-49.999999999999886
2025-04-01,strikeouts,over,5.5,50.0,True,56.00000000000001,39.333333333333336,1039.3333333333333,0.0
2025-04-02,strikeouts,over,5.5,50.0,False,-50.0,-10.666666666666664,989.3333333333334,-49.999999999999886
2025-04-02,strikeouts,under,4.5,50.0,False,-50.0,-60.666666666666664,939.3333333333334,-99.99999999999989
2025-04-02,strikeouts,over,6.5,50.0,True,67.5,6.833333333333336,1006.8333333333334,-32.499999999999886
2025-04-02,strikeouts,over,4.5,50.0,True,72.50000000000001,79.33333333333334,1079.3333333333333,0.0
2025-04-02,strikeouts,over,6.5,50.0,False,-50.0,29.333333333333343,1029.3333333333333,-50.0
2025-04-02,strikeouts,under,7.5,50.0,True,45.87155963302752,75.20489296636086,1075.2048929663608,-4.128440366972427
2025-04-02,strikeouts,over,6.5,50.0,False,-50.0,25.20489296636086,1025.2048929663608,-54.12844036697243
2025-04-02,strikeouts,over,7.5,50.0,True,62.5,87.70489296636086,1087.7048929663608,0.0
2025-04-03,strikeouts,over,3.5,50.0,True,64.99999999999999,152.70489296636083,1152.7048929663608,0.0
2025-04-03,strikeouts,under,5.5,50.0,False,-50.0,102.70489296636083,1102.7048929663608,-50.0
2025-04-03,strikeouts,under,5.5,50.0,False,-50.0,52.70489296636083,1052.7048929663608,-100.0
2025-04-03,strikeouts,over,4.5,50.0,False,-50.0,2.7048929663608305,1002.7048929663608,-150.0
2025-04-03,strikeouts,over,4.5,50.0,True,57.49999999999999,60.20489296636082,1060.2048929663608,-92.5
2025-04-04,strikeouts,under,4.5,50.0,True,45.87155963302752,106.07645259938835,1106.0764525993884,-46.62844036697243
2025-04-04,strikeouts,under,5.5,50.0,True,60.00000000000001,166.07645259938835,1166.0764525993884,0.0
2025-04-04,strikeouts,under,6.5,50.0,False,-50.0,116.07645259938835,1116.0764525993884,-50.0
2025-04-04,strikeouts,under,3.5,50.0,False,-50.0,66.07645259938835,1066.0764525993884,-100.0
2025-04-04,strikeouts,under,5.5,50.0,False,-50.0,16.076452599388347,1016.0764525993884,-150.0
2025-04-04,strikeouts,under,4.5,50.0,True,41.66666666666667,57.74311926605502,1057.743119266055,-108.33333333333348
2025-04-04,strikeouts,under,3.5,50.0,True,62.5,120.24311926605502,1120.243119266055,-45.833333333333485
2025-04-04,strikeouts,under,5.5,50.0,True,48.07692307692308,168.3200423429781,1168.320042342978,0.0
2025-04-04,strikeouts,under,4.5,50.0,True,62.5,230.8200423429781,1230.820042342978,0.0
2025-04-04,strikeouts,under,4.5,50.0,True,55.00000000000001,285.8200423429781,1285.820042342978,0.0
2025-04-04,strikeouts,under,6.5,50.0,False,-50.0,235.82004234297813,1235.820042342978,-50.0
2025-04-04,strikeouts,under,5.5,50.0,True,41.66666666666667,277.4867090096448,1277.4867090096448,-8.333333333333258
2025-04-04,strikeouts,under,4.5,50.0,True,60.00000000000001,337.4867090096448,1337.4867090096448,0.0
2025-04-05,strikeouts,under,6.5,50.0,True,62.5,399.9867090096448,1399.9867090096448,0.0
2025-04-05,strikeouts,under,4.5,50.0,True,37.03703703703704,437.0237460466818,1437.023746046682,0.0
2025-04-05,strikeouts,under,3.5,50.0,False,-50.0,387.0237460466818,1387.023746046682,-50.0
2025-04-05,strikeouts,under,4.5,50.0,False,-50.0,337.0237460466818,1337.023746046682,-100.0
2025-04-05,strikeouts,under,4.5,50.0,False,-50.0,287.0237460466818,1287.023746046682,-150.0
2025-04-06,strikeouts,under,4.5,50.0,False,-50.0,237.02374604668182,1237.023746046682,-200.0
2025-04-06,strikeouts,under,3.5,50.0,False,-50.0,187.02374604668182,1187.023746046682,-250.0
2025-04-06,strikeouts,under,5.5,50.0,True,50.0,237.02374604668182,1237.023746046682,-200.0
2025-04-06,strikeouts,under,6.5,50.0,True,71.49999999999999,308.5237460466818,1308.523746046682,-128.5
2025-04-06,strikeouts,under,3.5,50.0,False,-50.0,258.5237460466818,1258.523746046682,-178.5
2025-04-06,strikeouts,under,4.5,50.0,False,-50.0,208.52374604668182,1208.523746046682,-228.5
2025-04-06,strikeouts,under,4.5,50.0,False,-50.0,158.52374604668182,1158.523746046682,-278.5
2025-04-06,strikeouts,under,4.5,50.0,True,72.50000000000001,231.02374604668182,1231.023746046682,-206.0
2025-04-06,strikeouts,under,4.5,50.0,False,-50.0,181.02374604668182,1181.023746046682,-256.0
2025-04-06,strikeouts,under,4.5,50.0,True,52.49999999999999,233.52374604668182,1233.523746046682,-203.5
2025-04-06,strikeouts,under,3.5,50.0,True,80.0,313.5237460466818,1313.523746046682,-123.5
2025-04-06,strikeouts,under,4.5,50.0,True,56.999999999999986,370.5237460466818,1370.523746046682,-66.5
2025-04-07,strikeouts,under,5.5,50.0,False,-50.0,320.5237460466818,1320.523746046682,-116.5
2025-04-07,strikeouts,under,3.5,50.0,False,-50.0,270.5237460466818,1270.523746046682,-166.5
2025-04-07,strikeouts,under,5.5,50.0,False,-50.0,220.52374604668182,1220.523746046682,-216.5
2025-04-08,strikeouts,under,6.5,50.0,False,-50.0,170.52374604668182,1170.523746046682,-266.5
2025-04-08,strikeouts,under,5.5,50.0,False,-50.0,120.52374604668182,1120.523746046682,-316.5
2025-04-08,strikeouts,under,6.5,50.0,True,41.66666666666667,162.1904127133485,1162.1904127133485,-274.8333333333335
2025-04-08,strikeouts,under,6.5,50.0,False,-50.0,112.19041271334851,1112.1904127133485,-324.8333333333335
2025-04-08,strikeouts,over,3.5,50.0,True,55.00000000000001,167.1904127133485,1167.1904127133485,-269.8333333333335
2025-04-08,strikeouts,over,2.5,50.0,True,64.00000000000001,231.1904127133485,1231.1904127133485,-205.83333333333348
2025-04-08,strikeouts,under,6.5,50.0,False,-50.0,181.1904127133485,1181.1904127133485,-255.83333333333348
2025-04-08,strikeouts,over,4.5,50.0,False,-50.0,131.1904127133485,1131.1904127133485,-305.8333333333335
2025-04-08,strikeouts,under,3.5,50.0,False,-50.0,81.19041271334851,1081.1904127133485,-355.8333333333335
2025-04-09,strikeouts,under,4.5,50.0,True,60.00000000000001,141.1904127133485,1141.1904127133485,-295.8333333333335
