market,edge_bucket,bets,win_rate,roi,mean_edge_pct
strikeouts,negative,946,0.5295983086680761,0.0024009148663301115,-2.403496106187042
strikeouts,0-3%,718,0.5334261838440112,0.033207824152829885,1.5270578755514324
strikeouts,3-7%,826,0.47578692493946734,-0.07557923367032449,4.967201069665092
strikeouts,7-12%,749,0.4699599465954606,-0.050462016074095215,9.359093522819192
strikeouts,12%+,1468,0.4904632152588556,0.03867206672761891,21.496155262625173
