market,edge_bucket,bets,win_rate,roi,mean_edge_pct
strikeouts,negative,1028,0.5505836575875487,0.03897881524100141,-2.3918686494015797
strikeouts,0-3%,730,0.5041095890410959,-0.030217843727434,1.444334758756838
strikeouts,3-7%,806,0.5148883374689827,0.017163117726911828,4.871124247766958
strikeouts,7-12%,754,0.48143236074270557,-0.021214748387414432,9.365553058562607
strikeouts,12%+,1389,0.5017998560115191,0.06420877702755487,21.040053876872115
