game_date,pitcher_id,pitcher_name,line,bet_side,won,best_odds,edge,p_model,p_over_open,p_over_close,clv_over,outcome_over,actual_ks,pnl
2026-06-03,675512.0,Troy Melton,3.5,over,True,102.0,0.2103841403450274,0.6818538933565885,0.4811112847904039,0.47146975301156113,-0.009641531778842749,1.0,5,1.02
2026-06-03,671737.0,Taj Bradley,5.5,over,False,-138.0,0.18976205751912512,0.7435666625101752,0.5764101443504817,0.5538046049910501,-0.022605539359431548,0.0,5,-1.0
2026-06-03,671737.0,Taj Bradley,5.5,over,False,-138.0,0.20514059078422786,0.758945195775278,0.5764101443504817,0.5538046049910501,-0.022605539359431548,0.0,5,-1.0
2026-06-03,669467.0,Andre Pallante,3.5,over,True,-162.0,0.16548638029125262,0.7524044370174175,0.5690696268322023,0.5869180567261649,0.017848429893962625,1.0,5,0.6172839506172839
2026-06-03,669467.0,Andre Pallante,3.5,over,True,-162.0,0.16651333974393223,0.7534313964700972,0.5690696268322023,0.5869180567261649,0.017848429893962625,1.0,5,0.6172839506172839
2026-06-03,669022.0,MacKenzie Gore,5.5,over,False,118.0,0.17862524216831316,0.61552916933393,0.43045177498795056,0.4369039271656168,0.006452152177666259,0.0,5,-1.0
2026-06-03,669022.0,MacKenzie Gore,5.5,over,False,118.0,0.15168693897325175,0.5885908661388686,0.43045177498795056,0.4369039271656168,0.006452152177666259,0.0,5,-1.0
2026-06-03,621111.0,Walker Buehler,3.5,over,True,-150.0,0.13429087821148022,0.7041132681514295,0.5686867280070578,0.5698223899399493,0.0011356619328914963,1.0,6,0.6666666666666666
2026-06-03,621111.0,Walker Buehler,3.5,over,True,-150.0,0.12263438584076847,0.6924567757807177,0.5686867280070578,0.5698223899399493,0.0011356619328914963,1.0,6,0.6666666666666666
2026-06-03,543037.0,Gerrit Cole,5.5,over,False,-106.0,0.1493405248966579,0.6435017698037324,0.48893155932842347,0.4941612449070745,0.005229685578651055,0.0,2,-1.0
2026-06-03,675512.0,Troy Melton,3.5,over,True,102.0,0.18378129445120195,0.6552510474627631,0.4811112847904039,0.47146975301156113,-0.009641531778842749,1.0,5,1.02
2026-06-04,605288.0,Adrian Houser,3.5,over,True,-117.0,0.10415970027148491,0.6153340777156088,0.5253729317216799,0.5111743774441239,-0.014198554277556008,1.0,5,0.8547008547008547
2026-06-04,678394.0,Brayan Bello,3.5,over,True,-150.0,0.10343032599052526,0.6849847397313031,0.5706417670135734,0.5815544137407779,0.01091264672720449,1.0,4,0.6666666666666666
2026-06-06,694738.0,Landen Roupp,4.5,over,True,-150.0,0.10237841354445087,0.6728602976792892,0.5651475320885042,0.5704818841348384,0.005334352046334145,1.0,5,0.6666666666666666
2026-06-06,694738.0,Landen Roupp,4.5,over,True,-150.0,0.10416336024412554,0.6746452443789639,0.5651475320885042,0.5704818841348384,0.005334352046334145,1.0,5,0.6666666666666666
2026-06-06,691725.0,Andrew Painter,3.5,over,True,-155.0,0.12456659288009497,0.7051380774096729,0.5826783333586967,0.580571484529578,-0.0021068488291187126,1.0,4,0.6451612903225806
2026-06-06,676962.0,Ben Brown,5.5,over,False,122.0,0.16879907941360184,0.6121975608136592,0.44866148607212997,0.44339848140005733,-0.005263004672072635,0.0,5,-1.0
2026-06-06,682243.0,Bryce Miller,4.5,over,True,-135.0,0.1673227362517128,0.7152979936474185,0.5468673215076781,0.5479752573957057,0.0011079358880276002,1.0,9,0.7407407407407407
2026-06-06,593958.0,Eduardo Rodriguez,4.5,over,True,105.0,0.12041933751439904,0.5890858253614336,0.4611405802927922,0.4686664878470346,0.0075259075542423726,1.0,5,1.05
2026-06-06,641793.0,Zack Littell,3.5,over,True,134.0,0.18138991851511188,0.5933822992409116,0.4091720205323122,0.4119923807257997,0.00282036019348747,1.0,4,1.34
2026-06-06,666157.0,Nick Lodolo,4.5,over,False,-128.0,0.1442598687450789,0.683369732539142,0.555137838979428,0.5391098637940631,-0.016027975185364918,0.0,3,-1.0
2026-06-06,666157.0,Nick Lodolo,4.5,over,False,-128.0,0.15170153583642398,0.6908113996304871,0.555137838979428,0.5391098637940631,-0.016027975185364918,0.0,3,-1.0
2026-06-06,682243.0,Bryce Miller,4.5,over,True,-135.0,0.1599266977718543,0.70790195516756,0.5468673215076781,0.5479752573957057,0.0011079358880276002,1.0,9,0.7407407407407407
2026-06-06,676962.0,Ben Brown,5.5,over,False,122.0,0.21552390903533158,0.6589223904353889,0.44866148607212997,0.44339848140005733,-0.005263004672072635,0.0,5,-1.0
2026-06-06,675911.0,Spencer Strider,6.5,over,False,115.0,0.11506957357114489,0.5655695098092689,0.45225745464535844,0.450499936238124,-0.0017575184072344263,0.0,3,-1.0
2026-06-06,677952.0,Braxton Ashcraft,5.5,over,False,-110.0,0.276119454484833,0.779313230582399,0.4973309229427909,0.503193776097566,0.005862853154775083,0.0,5,-1.0
2026-06-06,677952.0,Braxton Ashcraft,5.5,over,False,-110.0,0.26831061801950307,0.7715043941170691,0.4973309229427909,0.503193776097566,0.005862853154775083,0.0,5,-1.0
2026-06-06,679883.0,Luinder Avila,3.5,over,False,-130.0,0.21690282241646697,0.7530324064742754,0.5259709232468126,0.5361295840578084,0.010158660810995812,0.0,3,-1.0
2026-06-06,679883.0,Luinder Avila,3.5,over,False,-130.0,0.19870675011982086,0.7348363341776293,0.5259709232468126,0.5361295840578084,0.010158660810995812,0.0,3,-1.0
2026-06-07,656427.0,Jack Flaherty,6.5,under,False,-140.0,0.11459596642445286,0.34081200321501576,,0.4554079696394686,,1.0,7,-1.0
2026-06-07,693645.0,Cam Schlittler,5.5,over,False,-160.0,0.11702332194500653,0.6921867206378169,0.572216997487751,0.5751633986928104,0.0029464012050594013,0.0,5,-1.0
2026-06-07,693645.0,Cam Schlittler,5.5,over,False,-160.0,0.12910179823926704,0.7042651969320775,0.572216997487751,0.5751633986928104,0.0029464012050594013,0.0,5,-1.0
2026-06-07,675660.0,Shane Drohan,4.5,over,False,126.0,0.201958560424769,0.6190763086257497,,0.4171177482009807,,0.0,4,-1.0
2026-06-07,675660.0,Shane Drohan,4.5,over,False,126.0,0.23700448304848243,0.6541222312494631,,0.4171177482009807,,0.0,4,-1.0
2026-06-07,667755.0,José Soriano,5.5,over,False,106.0,0.11033704813625189,0.5683819862684004,0.4318011417611782,0.4580449381321485,0.02624379637097035,0.0,2,-1.0
2026-06-07,675660.0,Shane Drohan,3.5,over,True,-150.0,0.2644340995293757,0.832729447281321,0.571409052435738,0.5682953477519453,-0.003113704683792684,1.0,4,0.6666666666666666
2026-06-07,594798.0,Jacob deGrom,4.5,over,True,-375.0,0.1634257223079153,0.9004499437612025,0.7342657342657342,0.7370242214532872,0.002758487187553005,1.0,6,0.26666666666666666
2026-06-07,594798.0,Jacob deGrom,4.5,over,True,-375.0,0.1584591223537679,0.8954833438070551,0.7342657342657342,0.7370242214532872,0.002758487187553005,1.0,6,0.26666666666666666
2026-06-07,594798.0,Jacob deGrom,5.5,over,True,-159.0,0.23825562382192134,0.8178330091991711,0.5763260025873221,0.5795773853772498,0.003251382789927648,1.0,6,0.6289308176100629
2026-06-07,594798.0,Jacob deGrom,5.5,over,True,-159.0,0.23003870543334493,0.8096160908105947,0.5763260025873221,0.5795773853772498,0.003251382789927648,1.0,6,0.6289308176100629
2026-06-07,594798.0,Jacob deGrom,6.5,over,False,144.0,0.2711270902819355,0.6744086028441607,0.42809086648627487,0.4032815125622252,-0.02480935392404965,0.0,6,-1.0
2026-06-07,594798.0,Jacob deGrom,6.5,over,False,144.0,0.25911139915401593,0.6623929117162412,0.42809086648627487,0.4032815125622252,-0.02480935392404965,0.0,6,-1.0
2026-06-07,605400.0,Aaron Nola,5.5,over,False,115.0,0.14943747323259765,0.5973176802403423,0.45767486216717473,0.4478802070077446,-0.009794655159430121,0.0,4,-1.0
2026-06-07,605400.0,Aaron Nola,5.5,over,False,115.0,0.13675807173458704,0.5846382787423317,0.45767486216717473,0.4478802070077446,-0.009794655159430121,0.0,4,-1.0
2026-06-07,675660.0,Shane Drohan,3.5,over,True,-150.0,0.24224375088124228,0.8105390986331876,0.571409052435738,0.5682953477519453,-0.003113704683792684,1.0,4,0.6666666666666666
2026-06-07,622491.0,Luis Castillo,4.5,over,True,109.0,0.21327599925222057,0.6819114324985961,0.4786553532464936,0.4686354332463755,-0.010019920000118088,1.0,5,1.09
2026-06-07,669358.0,Shane Baz,4.5,over,False,-138.0,0.10810614922272466,0.653381553066553,0.558750557874647,0.5452754038438283,-0.01347515403081867,0.0,3,-1.0
2026-06-07,667755.0,José Soriano,5.5,over,False,106.0,0.13374173981978799,0.5917866779519365,0.4318011417611782,0.4580449381321485,0.02624379637097035,0.0,2,-1.0
2026-06-07,622491.0,Luis Castillo,4.5,over,True,109.0,0.22759094662881257,0.6962263798751881,0.4786553532464936,0.4686354332463755,-0.010019920000118088,1.0,5,1.09
2026-06-08,694346.0,Trey Gibson,3.5,under,True,110.0,0.10442133154276784,0.4362980361802132,0.5197923870917229,0.540719367722981,0.020926980631258085,0.0,0,1.1
2026-06-08,694346.0,Trey Gibson,3.5,under,True,110.0,0.11974406446101121,0.4209753032619698,0.5197923870917229,0.540719367722981,0.020926980631258085,0.0,0,1.1
2026-06-08,650911.0,Cristopher Sánchez,6.5,over,True,121.0,0.17447611656491402,0.6072568971281871,0.4521813678081782,0.43278078056327307,-0.01940058724490512,1.0,10,1.21
2026-06-08,813349.0,Connelly Early,4.5,over,True,-145.0,0.10018553767910987,0.6670079899621302,0.5669884058568395,0.5668224522830203,-0.00016595357381921083,1.0,6,0.6896551724137931
2026-06-08,650911.0,Cristopher Sánchez,6.5,over,True,121.0,0.16700293574328384,0.5997837163065569,0.4521813678081782,0.43278078056327307,-0.01940058724490512,1.0,10,1.21
2026-06-08,701542.0,Will Warren,4.5,over,True,113.0,0.17546770395028138,0.6305031272798379,0.4679527396666976,0.45503542332955654,-0.01291731633714105,1.0,5,1.13
2026-06-08,701542.0,Will Warren,4.5,over,True,113.0,0.15689676878531705,0.6119321921148736,0.4679527396666976,0.45503542332955654,-0.01291731633714105,1.0,5,1.13
2026-06-08,813349.0,Connelly Early,4.5,over,True,-145.0,0.10786031579026023,0.6746827680732805,0.5669884058568395,0.5668224522830203,-0.00016595357381921083,1.0,6,0.6896551724137931
2026-06-09,543037.0,Gerrit Cole,4.5,over,False,-135.0,0.19227534511599054,0.7433581166317008,0.5611797376681678,0.5510827715157103,-0.010096966152457476,0.0,4,-1.0
2026-06-09,669432.0,Trevor Rogers,5.5,under,True,-152.0,0.15810174057764592,0.2698406455177693,,0.42794238609541524,,0.0,3,0.6578947368421053
2026-06-09,669432.0,Trevor Rogers,5.5,under,True,-152.0,0.15409616080436922,0.273846225291046,,0.42794238609541524,,0.0,3,0.6578947368421053
2026-06-09,801139.0,Payton Tolle,5.5,over,False,122.0,0.17260165049313797,0.5975004658508065,0.4261975166947414,0.42489881535766855,-0.0012987013370728273,0.0,3,-1.0
2026-06-09,801139.0,Payton Tolle,5.5,over,False,122.0,0.1924242740691839,0.6173230894268524,0.4261975166947414,0.42489881535766855,-0.0012987013370728273,0.0,3,-1.0
2026-06-09,801139.0,Payton Tolle,4.5,over,False,-160.0,0.10471730574145999,0.6829617746589213,,0.5782444689174613,,0.0,3,-1.0
2026-06-09,675512.0,Troy Melton,3.5,over,True,-142.0,0.12095863140654417,0.7008725835340862,0.5918612530021092,0.579913952127542,-0.01194730087456719,1.0,5,0.704225352112676
2026-06-09,671737.0,Taj Bradley,5.5,over,False,-106.0,0.17495422112622017,0.6711732094900135,0.5005922735590006,0.4962189883637933,-0.004373285195207299,0.0,3,-1.0
2026-06-09,671737.0,Taj Bradley,5.5,over,False,-106.0,0.2208700744497354,0.7170890628135287,0.5005922735590006,0.4962189883637933,-0.004373285195207299,0.0,3,-1.0
2026-06-09,669160.0,Dustin May,5.5,over,True,120.0,0.20156014816433315,0.6310757002139306,0.4239486655906841,0.4295155520495974,0.005566886458913289,1.0,6,1.2
2026-06-09,669160.0,Dustin May,4.5,over,True,-182.0,0.16150813906895145,0.7678675842398301,0.5825967025172178,0.6063594451708787,0.02376274265366085,1.0,6,0.5494505494505495
2026-06-09,669160.0,Dustin May,4.5,over,True,-182.0,0.16600073116935266,0.7723601763402314,0.5825967025172178,0.6063594451708787,0.02376274265366085,1.0,6,0.5494505494505495
2026-06-09,663568.0,Stephen Kolek,3.5,over,False,-125.0,0.12139577508426802,0.6719811609843264,0.5513488921633848,0.5505853859000583,-0.0007635062633264411,0.0,3,-1.0
2026-06-09,663568.0,Stephen Kolek,3.5,over,False,-125.0,0.12156131510445778,0.6721467010045161,0.5513488921633848,0.5505853859000583,-0.0007635062633264411,0.0,3,-1.0
2026-06-09,543135.0,Nathan Eovaldi,5.5,over,False,130.0,0.1635707736353167,0.5763984858477259,0.4098296270372113,0.4128277122124092,0.0029980851751978954,0.0,3,-1.0
2026-06-09,543135.0,Nathan Eovaldi,4.5,over,False,-155.0,0.13210602085200773,0.698616858081077,0.5749767565413734,0.5665108372290693,-0.008465919312304115,0.0,3,-1.0
2026-06-09,543135.0,Nathan Eovaldi,4.5,over,False,-155.0,0.1768130753629381,0.7433239125920074,0.5749767565413734,0.5665108372290693,-0.008465919312304115,0.0,3,-1.0
2026-06-09,543037.0,Gerrit Cole,4.5,over,False,-135.0,0.19685113968612533,0.7479339112018356,0.5611797376681678,0.5510827715157103,-0.010096966152457476,0.0,4,-1.0
2026-06-09,669160.0,Dustin May,5.5,over,True,120.0,0.19563249810357625,0.6251480501531737,0.4239486655906841,0.4295155520495974,0.005566886458913289,1.0,6,1.2
2026-06-10,683003.0,Jared Jones,4.5,over,False,-140.0,0.15732648680965144,0.7241482515535218,0.5424538164235098,0.5668217647438704,0.0243679483203606,0.0,4,-1.0
2026-06-10,656876.0,Drew Rasmussen,4.5,over,True,-144.0,0.11899797056428751,0.6866510982875156,0.5665108372290693,0.5676531277232281,0.0011422904941588152,1.0,13,0.6944444444444444
2026-06-10,660271.0,Shohei Ohtani,6.5,over,False,105.0,0.15422147344167852,0.6284896227979002,0.4938165012909064,0.4742681493562217,-0.019548351934684682,0.0,6,-1.0
2026-06-10,660271.0,Shohei Ohtani,6.5,over,False,105.0,0.14689992659527012,0.6211680759514918,0.4938165012909064,0.4742681493562217,-0.019548351934684682,0.0,6,-1.0
2026-06-10,663436.0,Davis Martin,4.5,over,True,-115.0,0.1450611177133122,0.6635975040542329,0.5346534653465347,0.5185363863409207,-0.016117079005613988,1.0,6,0.8695652173913043
2026-06-10,663436.0,Davis Martin,4.5,over,True,-115.0,0.12813464521484463,0.6466710315557653,0.5346534653465347,0.5185363863409207,-0.016117079005613988,1.0,6,0.8695652173913043
2026-06-10,664285.0,Framber Valdez,4.5,over,False,-135.0,0.11009082138387027,0.6763495240376428,0.568526355682043,0.5662587026537725,-0.0022676530282704777,0.0,2,-1.0
2026-06-10,669022.0,MacKenzie Gore,4.5,over,True,-125.0,0.10376382514946281,0.6344238756944245,0.5437912827037656,0.5306600505449617,-0.013131232158803963,1.0,6,0.8
2026-06-10,683003.0,Jared Jones,4.5,over,False,-140.0,0.13934376776345825,0.7061655325073286,0.5424538164235098,0.5668217647438704,0.0243679483203606,0.0,4,-1.0
2026-06-10,669467.0,Andre Pallante,3.5,over,True,-135.0,0.1396864549930239,0.7074716325549855,0.5701362529092451,0.5677851775619616,-0.0023510753472835155,1.0,5,0.7407407407407407
2026-06-10,669467.0,Andre Pallante,3.5,over,True,-135.0,0.14383577124281277,0.7116209488047743,0.5701362529092451,0.5677851775619616,-0.0023510753472835155,1.0,5,0.7407407407407407
2026-06-10,669923.0,George Kirby,4.5,over,True,-159.0,0.1016716427858616,0.6817283918738226,,0.580056749087961,,1.0,10,0.6289308176100629
2026-06-10,669923.0,George Kirby,5.5,over,True,126.0,0.18144380860780507,0.5990599276834405,0.4228295251233984,0.41761611907563545,-0.005213406047762936,1.0,10,1.26
2026-06-10,669923.0,George Kirby,5.5,over,True,126.0,0.19768986994163928,0.6153059890172747,0.4228295251233984,0.41761611907563545,-0.005213406047762936,1.0,10,1.26
2026-06-11,663372.0,Ryan Feltner,3.5,over,False,-103.0,0.13778404816463208,0.6284647299762992,0.49134444679018313,0.49068068181166713,-0.0006637649785160016,0.0,3,-1.0
2026-06-11,663372.0,Ryan Feltner,3.5,over,False,-103.0,0.14003512740328417,0.6307158092149513,0.49134444679018313,0.49068068181166713,-0.0006637649785160016,0.0,3,-1.0
2026-06-11,805673.0,Zebby Matthews,4.5,over,False,-130.0,0.14039085684738717,0.6924813079701804,0.528383087852086,0.5520904511227932,0.023707363270707216,0.0,4,-1.0
2026-06-11,665795.0,Edward Cabrera,4.5,over,True,-111.0,0.22051764485588954,0.7273692116639693,0.510964270450883,0.5068515668080797,-0.00411270364280325,1.0,5,0.9009009009009009
2026-06-11,680694.0,Kyle Bradish,5.5,over,False,110.0,0.10561935901623659,0.5663833388857679,0.5053865815798075,0.46076397986953127,-0.044622601710276266,0.0,5,-1.0
2026-06-11,680694.0,Kyle Bradish,5.5,over,False,110.0,0.12250951311414943,0.5832734929836807,0.5053865815798075,0.46076397986953127,-0.044622601710276266,0.0,5,-1.0
2026-06-11,690928.0,Hunter Dobbins,3.5,over,True,-104.0,0.11318302874170932,0.6041839681211026,0.47898500491307566,0.4910009393793933,0.012015934466317657,1.0,5,0.9615384615384616
2026-06-11,690928.0,Hunter Dobbins,3.5,over,True,-104.0,0.12265465821496518,0.6136555975943585,0.47898500491307566,0.4910009393793933,0.012015934466317657,1.0,5,0.9615384615384616
2026-06-11,805673.0,Zebby Matthews,4.5,over,False,-130.0,0.16260857179777677,0.71469902292057,0.528383087852086,0.5520904511227932,0.023707363270707216,0.0,4,-1.0
2026-06-11,665795.0,Edward Cabrera,4.5,over,True,-111.0,0.2163729326511783,0.723224499459258,0.510964270450883,0.5068515668080797,-0.00411270364280325,1.0,5,0.9009009009009009
2026-06-12,682243.0,Bryce Miller,4.5,over,True,-126.0,0.14300802560198544,0.6822737077125642,0.5245289407947015,0.5392656821105788,0.014736741315877322,1.0,7,0.7936507936507936
2026-06-12,641743.0,Anthony Kay,3.5,over,True,116.0,0.13444145448292283,0.5876376144022482,0.49777483040931586,0.4531961599193253,-0.044578670489990535,1.0,7,1.16
2026-06-12,669358.0,Shane Baz,4.5,over,False,-139.0,0.14514171443917212,0.6917573836391918,0.5752330601808954,0.5466156692000197,-0.02861739098087568,0.0,1,-1.0
2026-06-12,669358.0,Shane Baz,4.5,over,False,-139.0,0.1463553553108563,0.692971024510876,0.5752330601808954,0.5466156692000197,-0.02861739098087568,0.0,1,-1.0
2026-06-12,682243.0,Bryce Miller,4.5,over,True,-126.0,0.14081066683173116,0.68007634894231,0.5245289407947015,0.5392656821105788,0.014736741315877322,1.0,7,0.7936507936507936
2026-06-12,677952.0,Braxton Ashcraft,5.5,over,False,-134.0,0.1890639073364342,0.7342666433604069,0.543993505973915,0.5452027360239727,0.0012092300500576858,0.0,4,-1.0
2026-06-12,677952.0,Braxton Ashcraft,5.5,over,False,-134.0,0.17675267640864523,0.721955412432618,0.543993505973915,0.5452027360239727,0.0012092300500576858,0.0,4,-1.0
2026-06-12,683004.0,Jack Leiter,4.5,over,False,-140.0,0.12552611206200692,0.6701181424225382,0.5688185902168609,0.5445920303605313,-0.0242265598563296,0.0,3,-1.0
2026-06-12,683004.0,Jack Leiter,4.5,over,False,-140.0,0.10349852102293011,0.6480905513834614,0.5688185902168609,0.5445920303605313,-0.0242265598563296,0.0,3,-1.0
2026-06-12,694819.0,Jacob Misiorowski,8.5,over,True,100.0,0.20234030853241974,0.6982459414049441,0.49748523022980534,0.49590563287252437,-0.0015795973572809707,1.0,15,1.0
2026-06-12,694819.0,Jacob Misiorowski,8.5,over,True,100.0,0.19983084464888007,0.6957364775214044,0.49748523022980534,0.49590563287252437,-0.0015795973572809707,1.0,15,1.0
2026-06-12,808963.0,Roki Sasaki,5.5,over,False,-110.0,0.13442802840357104,0.6427355479689798,0.4846176580964596,0.5083075195654088,0.023689861468949136,0.0,4,-1.0
2026-06-12,808963.0,Roki Sasaki,5.5,over,False,-110.0,0.11821835958431337,0.6265258791497221,0.4846176580964596,0.5083075195654088,0.023689861468949136,0.0,4,-1.0
2026-06-13,687570.0,Connor Prielipp,4.5,over,False,-115.0,0.1271174700202954,0.66747293607214,0.5348080946317321,0.5403554660518446,0.0055473714201125235,0.0,2,-1.0
2026-06-13,594798.0,Jacob deGrom,6.5,over,False,122.0,0.18720438224267866,0.619011380938234,0.43045190904714586,0.4318069986955554,0.0013550896484095243,0.0,5,-1.0
2026-06-13,594798.0,Jacob deGrom,6.5,over,False,122.0,0.16932817171839887,0.6011351704139543,0.43045190904714586,0.4318069986955554,0.0013550896484095243,0.0,5,-1.0
2026-06-13,605400.0,Aaron Nola,4.5,over,False,-143.0,0.10555775781226184,0.6685966111519076,0.5780628771999712,0.5630388533396458,-0.01502402386032542,0.0,3,-1.0
