n,wr,roi,roi_lo90,roi_hi90,units,avg_odds,avg_edge,avg_ev,clv_mean,clv_pos_pct,sharpe_ann,max_dd,profit_factor,kelly_roi,over_pct,model,min_edge,sides,min_books,score
860,0.5720930232558139,0.128542687294643,0.07404950516921063,0.18178989286332892,110.54671107339297,-4.691860465116279,0.1469185498138622,0.26217299724867216,0.006557237447168747,0.6127906976744186,3.7712565450706195,-13.765391275391266,1.3003986713950895,0.0061980845928710565,0.8069767441860465,p_lgb_poisson,0.1,both,3,0.08489599098571787
1043,0.49856184084372,0.1269653664317031,0.0699291980516354,0.18605641196316833,132.42487718826635,81.23873441994247,0.13691094767508377,0.28432046858136484,0.008193368536522652,0.5992329817833174,3.444435242147888,-17.596274686544575,1.2532024420425742,0.005767177758802897,1.0,p_lgb_poisson,0.08,over,1,0.08463416518320702
802,0.5685785536159601,0.12606354868570818,0.07443272916105136,0.17819156156387977,101.10296604593796,2.7867830423940148,0.14348647636043807,0.2583781156810682,0.006393945114243013,0.6097256857855362,3.9501159750910158,-13.712100361944152,1.2922051041790115,0.0061644944916491185,0.8890274314214464,p_mean_count,0.1,both,3,0.08388273934993781
1551,0.5602836879432624,0.09797610046085176,0.06120214312280322,0.13542969901609728,151.96093181478108,-9.625402965828497,0.09387020681551426,0.15538415465483188,0.0045371637260463145,0.5854287556415216,4.288635479144608,-21.832055635250764,1.2228166155641953,0.0035256767013327026,1.0,p_cat_poisson,0.03,over,3,0.08384308441789017
1469,0.5582028590878149,0.10558394804303822,0.06209227048869719,0.14729324031109042,155.10281967522315,-7.639210347174949,0.12535969727801635,0.22326867085501467,0.007117001287231001,0.5908781484002723,4.001671636073306,-20.46229534977563,1.23898739549341,0.004700835113851533,1.0,p_cat_clf,0.06,over,1,0.0836468520437309
737,0.5712347354138398,0.12847347982171575,0.07446051298459674,0.18283827617436232,94.68495462860452,-2.255088195386703,0.1417371710314357,0.2541472443683627,0.006033551370753345,0.6241519674355496,3.862886831089159,-14.206784599740004,1.2996359323690014,0.006383807130246818,0.8046132971506106,p_cat_poisson,0.1,both,3,0.08222010885993965
1786,0.5481522956326987,0.0991503438027913,0.05568195161001543,0.1415502437941893,177.08251403178525,2.7486002239641656,0.11529952107340534,0.20616009651825634,0.006905689595665576,0.5750279955207167,3.873608916607888,-25.54755940906245,1.219433102889449,0.00447416026170714,0.8348264277715566,p_mean_count,0.06,both,1,0.08114446487030048
1588,0.5541561712846348,0.09247189120025437,0.057399373499867984,0.1313998125484066,146.84536322600394,-5.964105793450882,0.1002424356783696,0.1697620829842434,0.004319817435157228,0.5824937027707808,4.053372721730536,-18.18946546217182,1.2074087051214744,0.003890531552779749,1.0,p_mean_all,0.04,over,3,0.08051182436756577
1711,0.5587375803623612,0.09472413149628789,0.05581770322073313,0.1354742457720465,162.0729889901486,-13.001753360607832,0.11474325691763688,0.19924333919139683,0.00631398408492476,0.5774400935125658,3.9455232501999395,-22.618861363625644,1.2146662105829782,0.004076702682302112,1.0,p_cat_clf,0.04,over,1,0.08042220673013317
1428,0.561624649859944,0.10000308719723995,0.05919662022456633,0.13953648051235804,142.80440851765866,-10.874649859943977,0.09896586485290497,0.16519816378495333,0.00480929393240004,0.5917366946778712,4.060908615358748,-21.465213003888714,1.228122058334918,0.003762773482133871,1.0,p_cat_poisson,0.04,over,3,0.08018506111411308
