date,pitcher_name,side,line,projection,abs_gap,edge_pct,egp,bucket,opening_odds,odds_used,closing_odds,clv,dec_odds,mkt_prob,result_label,won,pnl_a,bet_roi,run_win_pct,run_roi,run_units,bankroll_a,source,year,month
2025-04-05,Andre Pallante,over,4.5,4.965770061718096,0.4657700617180964,19.8496674380442,9.245380827701535,V4_extra,,125.0,,,2.25,0.4444444444444444,Win,1.0,125.0,1.25,0.6875,0.4418789996235649,14.140127987954077,11414.012798795406,2025_bt,2025,4
2025-04-05,Taj Bradley,over,5.5,6.385404759527879,0.8854047595278791,9.601435745453967,8.501156907326052,V4_extra,,-105.0,,,1.9523809523809523,0.5121951219512195,Win,1.0,95.23809523809523,0.9523809523809522,0.696969696969697,0.45734875576772815,15.092508940335028,11509.250894033501,2025_bt,2025,4
2025-04-06,Sean Newcomb,under,3.5,2.2436012315872333,1.2563987684127669,20.066462064173795,25.211478223829463,V2_core,,105.0,,,2.05,0.4878048780487805,Loss,0.0,-100.0,-1.0,0.7027027027027027,0.45970744883788367,17.009175607001694,11700.917560700167,2025_bt,2025,4
2025-04-06,Jackson Jobe,under,4.5,3.847743519908237,0.6522564800917632,11.837132220767565,7.7208461966986475,V4_extra,,105.0,,,2.05,0.4878048780487805,Win,1.0,104.99999999999999,1.0499999999999998,0.7105263157894737,0.4752414633421499,18.059175607001695,11805.917560700167,2025_bt,2025,4
2025-04-06,Tyler Glasnow,under,6.5,5.973097142441341,0.5269028575586594,15.434818135002793,8.132649781231189,V4_extra,,115.0,,,2.15,0.46511627906976744,Win,1.0,114.99999999999999,1.15,0.7142857142857143,0.4831193030571913,16.909175607001696,11690.917560700167,2025_bt,2025,4
2025-04-06,Drew Rasmussen,under,4.5,2.0155090978327315,2.4844909021672685,37.53749225570423,93.26155799947146,V2_core,,110.0,,,2.1,0.47619047619047616,Win,1.0,110.00000000000001,1.1,0.7222222222222222,0.5002548779722693,18.009175607001694,11800.917560700167,2025_bt,2025,4
2025-04-07,Justin Steele,under,5.5,4.545443635907849,0.9545563640921512,16.028815638922577,15.300407976993347,V2_core,,105.0,,,2.05,0.4878048780487805,Loss,0.0,-100.0,-1.0,0.6923076923076923,0.43741475915388967,17.059175607001695,11705.917560700167,2025_bt,2025,4
2025-04-07,Nathan Eovaldi,under,5.5,4.754544909630454,0.7454550903695463,13.142657273446812,9.797260765473268,V4_extra,,105.0,,,2.05,0.4878048780487805,Win,1.0,104.99999999999999,1.0499999999999998,0.7,0.4527293901750424,18.109175607001696,11810.917560700167,2025_bt,2025,4
2025-04-08,Kyle Hendricks,over,3.5,4.23617754162544,0.7361775416254401,13.013180744255216,9.58001140903332,V4_extra,,105.0,,,2.05,0.4878048780487805,Win,1.0,104.99999999999999,1.0499999999999998,0.7073170731707317,0.4672969660244316,19.159175607001696,11915.917560700167,2025_bt,2025,4
2025-04-08,Paul Skenes,under,6.5,5.505130205248912,0.9948697947510876,22.264225628457712,22.15000558127563,V2_core,,115.0,,,2.15,0.46511627906976744,Loss,0.0,-100.0,-1.0,0.6904761904761905,0.43236132397623084,18.159175607001696,11815.917560700167,2025_bt,2025,4
2025-04-08,Brad Lord,over,2.5,4.239679504772319,1.7396795047723188,29.20539813343101,50.808032561445664,V2_core,,110.0,,,2.1,0.47619047619047616,Win,1.0,110.00000000000001,1.1,0.6976744186046512,0.44788780481399293,19.259175607001694,11925.917560700167,2025_bt,2025,4
2025-04-08,Cole Ragans,under,6.5,6.061705934344861,0.438294065655139,14.1121265132084,6.185261304513791,V4_extra,,115.0,,,2.15,0.46511627906976744,Loss,0.0,-100.0,-1.0,0.6818181818181818,0.4149812637954931,18.259175607001694,11825.917560700167,2025_bt,2025,4
2025-04-09,Erick Fedde,over,4.5,5.030378596173221,0.5303785961732208,18.172286995182983,9.638192065762027,V4_extra,,120.0,,,2.2,0.45454545454545453,Loss,0.0,-100.0,-1.0,0.6875,0.4179529106159542,20.0617397095658,12006.173970956577,2025_bt,2025,4
2025-04-09,Luis Castillo,over,3.5,6.6862958009599405,3.1862958009599405,21.17218723281352,67.46085127705138,V2_core,,-130.0,,,1.7692307692307692,0.5652173913043478,Win,1.0,76.92307692307692,0.7692307692307692,0.7021276595744681,0.4481221214801234,21.0617397095658,12106.173970956577,2025_bt,2025,4
2025-04-09,Taijuan Walker,over,3.5,5.235460388902284,1.7354603889022844,12.753223882598618,22.1327148790525,V2_core,,-120.0,,,1.8333333333333335,0.5454545454545454,Win,1.0,83.33333333333334,0.8333333333333335,0.6888888888888889,0.4242779764518895,19.09250894033503,11909.250894033501,2025_bt,2025,4
2025-04-09,Max Fried,over,6.5,6.909895975041219,0.409895975041219,16.33067844474889,6.693879364194965,V4_extra,,120.0,,,2.2,0.45454545454545453,Win,1.0,120.00000000000001,1.2000000000000002,0.6956521739130435,0.4411414987029354,20.29250894033503,12029.250894033501,2025_bt,2025,4
2025-04-11,Mitchell Parker,over,4.5,5.146211559768725,0.6462115597687248,19.929080191658024,12.878401995407328,V2_core,,120.0,,,2.2,0.45454545454545453,Loss,0.0,-100.0,-1.0,0.673469387755102,0.38901509611358775,19.0617397095658,11906.173970956577,2025_bt,2025,4
2025-04-13,Kodai Senga,over,5.5,7.18924090497458,1.6892409049745796,28.58419456468858,48.285590694423995,V2_core,,110.0,,,2.1,0.47619047619047616,Loss,0.0,-100.0,-1.0,0.66,0.361234794191316,18.0617397095658,11806.173970956577,2025_bt,2025,4
2025-04-13,Colin Rea,over,3.5,3.853434547072615,0.3534345470726148,28.58439173789453,10.102711547228946,V4_extra,,145.0,,,2.45,0.40816326530612246,Win,1.0,145.00000000000003,1.4500000000000002,0.6666666666666666,0.3825831315601137,19.5117397095658,11951.173970956577,2025_bt,2025,4
2025-04-14,Brad Lord,over,3.5,4.573074453200066,1.073074453200066,34.848799166234855,37.39535610998638,V2_core,,135.0,,,2.35,0.425531914893617,Loss,0.0,-100.0,-1.0,0.660377358490566,0.37286301338803396,19.7617397095658,11976.173970956577,2025_bt,2025,4
2025-04-14,Paul Skenes,under,6.5,5.837982112756896,0.6620178872431044,22.89868662052776,15.15934013716373,V2_core,,125.0,,,2.25,0.4444444444444444,Win,1.0,125.0,1.25,0.6730769230769231,0.3992642251839577,20.7617397095658,12076.173970956577,2025_bt,2025,4
2025-04-14,Carlos Carrasco,over,3.5,4.8254641864234245,1.3254641864234245,12.650719413305625,16.768075514828162,V2_core,,-110.0,,,1.9090909090909092,0.5238095238095238,Win,1.0,90.90909090909092,0.9090909090909092,0.6666666666666666,0.3827931596047539,20.67083061865671,12067.083061865667,2025_bt,2025,4
2025-04-15,Merrill Kelly,over,4.5,5.748610444119752,1.248610444119752,7.285296324803886,9.096497079657377,V4_extra,,-120.0,,,1.8333333333333335,0.5454545454545454,Win,1.0,83.33333333333334,0.8333333333333335,0.6607142857142857,0.3661457848569651,20.504163951990044,12050.416395199001,2025_bt,2025,4
2025-04-15,Spencer Schwellenbach,over,4.5,5.917778936070365,1.4177789360703654,11.399614079515864,16.162132721268758,V2_core,,-115.0,,,1.8695652173913042,0.5348837209302325,Loss,0.0,-100.0,-1.0,0.6545454545454545,0.35765146579375834,19.67083061865671,11967.083061865667,2025_bt,2025,4
2025-04-16,Spencer Strider,under,5.5,4.169077538846398,1.3309224611536017,26.940226983331904,35.85535320069277,V2_core,,115.0,,,2.15,0.46511627906976744,Win,1.0,114.99999999999999,1.15,0.6666666666666666,0.3798976131928078,21.654163951990043,12165.416395199001,2025_bt,2025,4
2025-04-16,Aaron Nola,over,6.5,7.606792229106879,1.1067922291068788,23.846534439270783,26.393159008514463,V2_core,,115.0,,,2.15,0.46511627906976744,Win,1.0,114.99999999999999,1.15,0.6724137931034483,0.3931752405515525,22.804163951990045,12280.416395199001,2025_bt,2025,4
2025-04-16,Sean Newcomb,over,4.5,4.885737930298316,0.3857379302983164,18.59539510429474,7.172949220610099,V4_extra,,125.0,,,2.25,0.4444444444444444,Loss,0.0,-100.0,-1.0,0.6610169491525424,0.3695621008811872,21.804163951990045,12180.416395199001,2025_bt,2025,4
2025-04-16,Kris Bubic,under,5.5,4.9178307122765785,0.5821692877234215,10.848732702413264,6.315798990065719,V4_extra,,105.0,,,2.05,0.4878048780487805,Loss,0.0,-100.0,-1.0,0.65,0.34673606586650074,20.804163951990045,12080.416395199001,2025_bt,2025,4
2025-04-17,Andrew Heaney,over,4.5,5.467118371251619,0.9671183712516188,8.212938127679925,7.942883345232128,V4_extra,,-110.0,,,1.9090909090909092,0.5238095238095238,Loss,0.0,-100.0,-1.0,0.639344262295082,0.32465842544245976,19.804163951990045,11980.416395199001,2025_bt,2025,4
2025-04-18,Zack Wheeler,under,7.5,6.805605895463724,0.6943941045362756,9.686542964384737,6.726278327806099,V4_extra,,100.0,,,2.0,0.5,Loss,0.0,-100.0,-1.0,0.609375,0.26256506174984445,16.804163951990045,11680.416395199001,2025_bt,2025,4
2025-04-18,Corbin Burnes,over,5.5,6.173315861883668,0.6733158618836681,14.86800108178301,10.010860962868037,V4_extra,,110.0,,,2.1,0.47619047619047616,Loss,0.0,-100.0,-1.0,0.6290322580645161,0.30329296696758135,18.804163951990045,11880.416395199001,2025_bt,2025,4
2025-04-18,Bryan Woo,over,4.5,5.256417778226745,0.7564177782267452,16.058812488020756,12.14717126314857,V2_core,,110.0,,,2.1,0.47619047619047616,Loss,0.0,-100.0,-1.0,0.6190476190476191,0.282605777015715,17.804163951990045,11780.416395199001,2025_bt,2025,4
2025-04-19,Chase Dollander,over,4.5,5.039218172133199,0.5392181721331992,15.618073204499105,8.421548885572504,V4_extra,,115.0,,,2.15,0.46511627906976744,Win,1.0,114.99999999999999,1.15,0.6376811594202898,0.31990911839683117,22.073729169381348,12207.372916938131,2025_bt,2025,4
2025-04-19,Shane Baz,under,6.5,5.383227180058964,1.116772819941036,7.814337494054346,8.72683971920604,V4_extra,,-115.0,,,1.8695652173913042,0.5348837209302325,Win,1.0,86.95652173913042,0.8695652173913042,0.6323529411764706,0.3077018995497257,20.92372916938135,12092.372916938131,2025_bt,2025,4
2025-04-19,Logan Gilbert,over,5.5,6.29851721624252,0.7985172162425203,13.881002682971966,11.08421962106173,V4_extra,,105.0,,,2.05,0.4878048780487805,Win,1.0,104.99999999999999,1.0499999999999998,0.6212121212121212,0.2864267265453037,18.904163951990043,11890.416395199001,2025_bt,2025,4
2025-04-19,Nathan Eovaldi,over,5.5,6.362009852183832,0.8620098521838324,14.759351016184652,12.72270598779063,V2_core,,105.0,,,2.05,0.4878048780487805,Win,1.0,104.99999999999999,1.0499999999999998,0.6153846153846154,0.2746794454152315,17.854163951990046,11785.416395199001,2025_bt,2025,4
2025-04-19,Paul Skenes,under,6.5,5.613022148022559,0.8869778519774414,20.717927307578744,18.37634266070097,V2_core,,115.0,,,2.15,0.46511627906976744,Win,1.0,114.99999999999999,1.15,0.6268656716417911,0.29931587988044844,20.054163951990045,12005.416395199001,2025_bt,2025,4
2025-04-20,Grant Holmes,over,5.5,6.199319293238156,0.6993192932381556,15.241560117660535,10.658717049329224,V4_extra,,110.0,,,2.1,0.47619047619047616,Win,1.0,110.00000000000001,1.1,0.625,0.2940795717969632,21.17372916938135,12117.372916938131,2025_bt,2025,4
2025-04-20,Logan Henderson,under,4.5,2.9292409977174465,1.5707590022825535,8.94207944426838,14.045851786210331,V2_core,,-125.0,,,1.8,0.5555555555555556,Loss,0.0,-100.0,-1.0,0.6285714285714286,0.301053273848305,21.073729169381348,12107.372916938131,2025_bt,2025,4
2025-04-20,Max Fried,over,6.5,6.940917694097587,0.4409176940975872,16.80607222247925,7.410094611173064,V4_extra,,120.0,,,2.2,0.45454545454545453,Loss,0.0,-100.0,-1.0,0.6197183098591549,0.28272857985044153,20.073729169381348,12007.372916938131,2025_bt,2025,4
2025-04-22,Nick Pivetta,over,6.5,7.234778021410716,0.7347780214107162,12.993639571607652,9.547440775349857,V4_extra,,105.0,,,2.05,0.4878048780487805,Loss,0.0,-100.0,-1.0,0.6164383561643836,0.276352454375087,20.17372916938135,12017.372916938131,2025_bt,2025,4
2025-04-23,Sean Newcomb,over,4.5,5.564070462063134,1.0640704620631336,14.646792873146408,15.58521966027191,V2_core,,100.0,,,2.0,0.5,Win,1.0,100.0,1.0,0.6266666666666667,0.295649722258418,22.17372916938135,12217.372916938131,2025_bt,2025,4
2025-04-23,Ryan Gusto,over,3.5,4.485897268679248,0.9858972686792482,13.615245669698783,13.423233518152992,V2_core,,100.0,,,2.0,0.5,Win,1.0,100.0,1.0,0.6216216216216216,0.28613147526191013,21.17372916938135,12117.372916938131,2025_bt,2025,4
2025-04-23,Bowden Francis,over,4.5,5.172347845137567,0.6723478451375673,9.384836985408974,6.309874924107067,V4_extra,,100.0,,,2.0,0.5,Loss,0.0,-100.0,-1.0,0.618421052631579,0.278601699597123,21.17372916938135,12117.372916938131,2025_bt,2025,4
2025-04-24,Cole Ragans,under,8.5,6.471143325667623,2.028856674332377,26.31707887268233,53.39358111977313,V2_core,,100.0,,,2.0,0.5,Win,1.0,100.0,1.0,0.6233766233766234,0.2879705086932643,22.17372916938135,12217.372916938131,2025_bt,2025,4
2025-04-25,Carlos Carrasco,over,3.5,4.106832259680751,0.6068322596807514,16.621396348623406,10.086399505284533,V4_extra,,115.0,,,2.15,0.46511627906976744,Loss,0.0,-100.0,-1.0,0.6153846153846154,0.2714580662741199,21.17372916938135,12117.372916938131,2025_bt,2025,4
2025-04-25,Seth Lugo,over,4.5,5.07368681191928,0.5736868119192797,13.429456899208535,7.7043023143143206,V4_extra,,110.0,,,2.1,0.47619047619047616,Win,1.0,110.00000000000001,1.1,0.620253164556962,0.28194593885292846,22.27372916938135,12227.372916938131,2025_bt,2025,4
2025-04-25,Kyle Hendricks,over,3.5,3.889370143462656,0.3893701434626559,16.015711096158537,6.236039727167699,V4_extra,,120.0,,,2.2,0.45454545454545453,Loss,0.0,-100.0,-1.0,0.6125,0.2659216146172669,21.27372916938135,12127.372916938131,2025_bt,2025,4
2025-04-26,Framber Valdez,over,4.5,5.339615366067488,0.8396153660674877,14.450210329850488,12.13261863584961,V2_core,,105.0,,,2.05,0.4878048780487805,Win,1.0,104.99999999999999,1.0499999999999998,0.6172839506172839,0.27560159468372036,22.323729169381348,12232.372916938131,2025_bt,2025,4
2025-04-26,Tyler Gilbert,over,1.5,3.587375015204094,2.087375015204094,52.34019063249462,109.25360621728865,V2_core,,140.0,,,2.4,0.4166666666666667,Loss,0.0,-100.0,-1.0,0.6097560975609756,0.26004547767538233,21.323729169381348,12132.372916938131,2025_bt,2025,4
2025-04-26,Brad Lord,over,3.5,4.505489555608901,1.005489555608901,28.109084392932083,28.263390774822373,V2_core,,125.0,,,2.25,0.4444444444444444,Loss,0.0,-100.0,-1.0,0.6024096385542169,0.24486420686001625,20.323729169381348,12032.372916938131,2025_bt,2025,4
2025-04-27,Nick Lodolo,over,5.5,6.327280800081824,0.8272808000818239,19.85424492439521,16.425035626074163,V2_core,,115.0,,,2.15,0.46511627906976744,Win,1.0,114.99999999999999,1.15,0.6071428571428571,0.2556396329688256,21.47372916938135,12147.372916938131,2025_bt,2025,4
2025-04-27,Tyler Glasnow,under,6.5,5.328497557664496,1.1715024423355036,27.65161677863953,32.3939365907016,V2_core,,120.0,,,2.2,0.45454545454545453,Win,1.0,120.00000000000001,1.2000000000000002,0.611764705882353,0.26674975493389824,22.67372916938135,12267.372916938131,2025_bt,2025,4
2025-04-29,Shota Imanaga,over,5.5,6.785196357867167,1.285196357867167,7.712808740317822,9.912473701982517,V4_extra,,-120.0,,,1.8333333333333335,0.5454545454545454,Loss,0.0,-100.0,-1.0,0.6091954022988506,0.2595726445801409,22.58282007847226,12258.282007847221,2025_bt,2025,4
2025-04-29,Miles Mikolas,over,3.5,4.426696483315855,0.9266964833158546,7.698867067255999,7.134513036742382,V4_extra,,-110.0,,,1.9090909090909092,0.5238095238095238,Win,1.0,90.90909090909092,0.9090909090909092,0.6162790697674418,0.27421883812177045,23.58282007847226,12358.282007847221,2025_bt,2025,4
2025-04-30,Carlos Carrasco,over,3.5,4.438163886435751,0.9381638864357508,18.629449476009984,17.47747672257199,V2_core,,110.0,,,2.1,0.47619047619047616,Win,1.0,110.00000000000001,1.1,0.6136363636363636,0.2691229554371848,23.68282007847226,12368.282007847221,2025_bt,2025,4
2025-04-30,Tobias Myers,over,4.5,4.999058160936745,0.4990581609367446,12.345057693392892,6.160901789122667,V4_extra,,110.0,,,2.1,0.47619047619047616,Loss,0.0,-100.0,-1.0,0.6067415730337079,0.2548631469491265,22.68282007847226,12268.282007847221,2025_bt,2025,4
2025-05-01,Brad Lord,over,3.5,4.299685722048301,0.7996857220483014,11.11923825347121,8.891896071354218,V4_extra,,100.0,,,2.0,0.5,Win,1.0,100.0,1.0,0.6111111111111112,0.26314244531635844,23.68282007847226,12368.282007847221,2025_bt,2025,5
2025-05-02,Mitch Keller,over,4.5,5.35911086257369,0.8591108625736901,17.517407462663602,15.049395035303723,V2_core,,110.0,,,2.1,0.47619047619047616,Loss,0.0,-100.0,-1.0,0.6043956043956044,0.24926175910409076,22.68282007847226,12268.282007847221,2025_bt,2025,5
2025-05-02,Logan Allen,over,3.5,4.174157907508108,0.6741579075081079,14.88011066184617,10.0315442672793,V4_extra,,110.0,,,2.1,0.47619047619047616,Win,1.0,110.00000000000001,1.1,0.6086956521739131,0.2585089138964376,23.78282007847226,12378.282007847221,2025_bt,2025,5
2025-05-02,Valente Bellozo,over,2.5,4.076383694611691,1.5763836946116907,21.114664527480432,33.28481287831601,V2_core,,100.0,,,2.0,0.5,Loss,0.0,-100.0,-1.0,0.6021505376344086,0.24497655998357268,22.78282007847226,12278.282007847221,2025_bt,2025,5
2025-05-03,Jameson Taillon,over,4.5,5.066934309378731,0.5669343093787313,21.4266776699272,12.147518707080863,V2_core,,125.0,,,2.25,0.4444444444444444,Win,1.0,125.0,1.25,0.6,0.24245073766812905,23.03282007847226,12303.282007847221,2025_bt,2025,5
2025-05-03,Aaron Nola,over,5.5,6.432868537006496,0.9328685370064962,7.777519095034268,7.255402859724706,V4_extra,,-110.0,,,1.9090909090909092,0.5238095238095238,Win,1.0,90.90909090909092,0.9090909090909092,0.6041666666666666,0.24939490612044968,23.94191098756317,12394.191098756311,2025_bt,2025,5
