pitcher,team,opp,line,signal,tier,price,book,proj_ks,p_model_over,p_decision_over,p_mkt_over,edge_over,n_books,model_head,edge_rule,odds_timing,conviction_score,conviction_grade,ensemble_prob_std,market_prob_std,stake_pct,stake_usd,stake_usd_conservative,pitcher_id,qual_score,qual_verdict,qual_flag,qual_coverage
Keider Montero,116,114,3.5,OVER,PAPER-V3.1,136.0,draftkings,4.241,0.622,0.622,0.4,0.222,1.0,H3,raw_8pp,t4,42.546,C,0.028,0.0,0.0,0.0,0.0,672456.0,21.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Logan Gilbert,136,147,6.5,UNDER,PAPER-V3.1,120.0,betmgm,6.13,0.409,0.409,0.566,-0.157,5.0,H3,raw_8pp,t4,64.811,B,0.051,0.005,0.0,0.0,0.0,669302.0,37.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Cade Cavalli,120,112,5.5,OVER,PAPER-V3.1,125.0,betrivers,6.027,0.566,0.555,0.44,0.115,7.0,H0,lcb_1sd_8pp,t12,80.855,A,0.01,0.011,0.0,0.0,0.0,676917.0,57.0,Mixed signals,MIXED,7 internal/verified areas checked
