pitcher,team,opp,line,signal,tier,price,book,proj_ks,p_model_over,p_decision_over,p_mkt_over,edge_over,n_books,model_head,edge_rule,odds_timing,conviction_score,conviction_grade,ensemble_prob_std,market_prob_std,stake_pct,stake_usd,stake_usd_conservative,pitcher_id,qual_score,qual_verdict,qual_flag,qual_coverage
Jacob Misiorowski,158,119,8.5,UNDER,PAPER-V3.1,-102.0,fanduel,6.349,0.191,0.228,0.515,-0.287,6.0,H0,lcb_1sd_8pp,t12,62.47,B,0.037,0.006,0.0,0.0,0.0,694819.0,23.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Brad Lord,120,121,3.5,OVER,PAPER-V3.1,134.0,draftkings,4.064,0.583,0.556,0.41,0.146,5.0,H0,lcb_1sd_8pp,t12,58.985,B,0.027,0.006,0.0,0.0,0.0,695418.0,48.0,Mixed signals,MIXED,7 internal/verified areas checked
Troy Melton,116,145,4.5,OVER,PAPER-V3.1,-145.0,betmgm,5.729,0.685,0.685,0.548,0.136,1.0,H3,raw_8pp,t4,47.422,B,0.017,0.0,0.0,0.0,0.0,675512.0,71.0,Strong qualitative confirmation,SUPPORT,7 internal/verified areas checked
Michael McGreevy,138,112,3.5,OVER,PAPER-V3.1,114.0,betrivers,4.135,0.604,0.587,0.456,0.132,5.0,H0,lcb_1sd_8pp,t12,77.828,A,0.016,0.012,0.0,0.0,0.0,700241.0,43.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Michael Lorenzen,115,137,3.5,OVER,PAPER-V3.1,120.0,fanduel,3.911,0.561,0.537,0.438,0.1,7.0,H0,lcb_1sd_8pp,t12,70.532,A,0.024,0.01,0.0,0.0,0.0,547179.0,23.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
J.T. Ginn,133,140,4.5,OVER,PAPER-CONV,100.0,fanatics,5.124,0.59,0.562,0.477,0.084,6.0,H0,lcb_1sd_8pp,t12,67.651,B,0.028,0.011,0.0,0.0,0.0,669372.0,63.0,Moderate qualitative confirmation,SUPPORT,7 internal/verified areas checked
