pitcher,team,opp,proj_ks,line,best_over,over_book,best_under,under_book,p_model_over,p_decision_over,p_h0,p_h3,model_head,edge_rule,p_mkt_over,raw_edge_over,edge_over,n_books,ensemble_prob_std,market_prob_std,odds_timing,conviction_score,conviction_grade,conviction_status,paper_challenger,upgrade_candidate,pitcher_id,signal,tier,stake_pct,stake_usd,stake_usd_conservative,suppressed_duplicate
Jacob Misiorowski,158,142,6.761,8.5,-120.0,fanduel,111.0,draftkings,0.24,0.274,0.24,0.24,H0,lcb_1sd_8pp,0.526,-0.286,-0.252,6.0,0.034,0.015,t12,54.526,B,CORROBORATED,False,True,694819.0,UNDER,PAPER-V3.1,0.0,0.0,0.0,False
Davis Martin,145,114,4.661,3.5,-120.0,betrivers,104.0,draftkings,0.695,0.671,0.695,0.693,H0,lcb_1sd_8pp,0.527,0.168,0.144,6.0,0.024,0.009,t12,76.89,A,CORROBORATED,False,True,663436.0,OVER,PAPER-V3.1,0.0,0.0,0.0,False
Grant Holmes,144,147,4.55,5.5,126.0,betonlineag,-164.0,betonlineag,0.301,0.301,0.302,0.301,H3,raw_8pp,0.416,-0.115,-0.115,2.0,0.013,0.0,t4,81.571,A,CORROBORATED,False,True,656550.0,UNDER,PAPER-V3.1,0.0,0.0,0.0,False
Justin Wrobleski,119,109,4.759,3.5,-160.0,betmgm,130.0,fanduel,0.707,0.697,0.707,0.707,H0,lcb_1sd_8pp,0.584,0.124,0.113,5.0,0.01,0.006,t12,84.271,A,CORROBORATED,False,True,680736.0,OVER,PAPER-V3.1,0.0,0.0,0.0,False
Shane Bieber,141,143,4.501,3.5,-135.0,draftkings,120.0,betrivers,0.668,0.668,0.679,0.668,H3,raw_8pp,0.556,0.112,0.112,6.0,0.034,0.011,t4,59.033,B,CORROBORATED,False,True,669456.0,OVER,PAPER-V3.1,0.0,0.0,0.0,False
Justin Wrobleski,119,109,4.759,4.5,143.0,betrivers,-163.0,draftkings,0.52,0.504,0.52,0.52,H0,lcb_1sd_8pp,0.4,0.12,0.104,2.0,0.016,0.016,t12,55.761,B,CORROBORATED,False,False,680736.0,-,,0.0,0.0,0.0,True
Cristian Javier,117,135,3.993,3.5,120.0,fanduel,-123.0,draftkings,0.574,0.548,0.574,0.578,H0,lcb_1sd_8pp,0.451,0.123,0.097,6.0,0.026,0.019,t12,57.323,B,CORROBORATED,False,True,664299.0,OVER,PAPER-V3.1,0.0,0.0,0.0,False
Justin Wrobleski,119,109,4.759,5.5,325.0,betrivers,-500.0,betrivers,0.339,0.316,0.339,0.339,H0,lcb_1sd_8pp,0.22,0.118,0.096,1.0,0.023,0.0,t12,44.241,C,LOW,False,False,680736.0,-,,0.0,0.0,0.0,True
Justin Wrobleski,119,109,4.759,2.5,-455.0,betrivers,300.0,betrivers,0.859,0.848,0.859,0.862,H0,lcb_1sd_8pp,0.766,0.093,0.082,1.0,0.011,0.0,t12,51.552,C,LOW,False,False,680736.0,-,,0.0,0.0,0.0,True
Grant Holmes,144,147,4.55,4.5,-150.0,fanduel,124.0,draftkings,0.489,0.489,0.487,0.489,H3,raw_8pp,0.57,-0.08,-0.08,4.0,0.024,0.006,t4,79.902,A,CORROBORATED,False,False,656550.0,-,,0.0,0.0,0.0,True
Brady Singer,113,120,4.828,4.5,115.0,betmgm,-114.0,betrivers,0.549,0.549,0.542,0.549,H3,raw_8pp,0.47,0.079,0.079,7.0,0.034,0.021,t4,58.804,B,CORROBORATED,False,False,663903.0,-,,0.0,0.0,0.0,False
Grayson Rodriguez,108,146,4.893,5.5,115.0,draftkings,-142.0,fanduel,0.367,0.367,0.369,0.367,H3,raw_8pp,0.441,-0.074,-0.074,6.0,0.021,0.004,t4,85.67,A,CORROBORATED,False,False,680570.0,-,,0.0,0.0,0.0,False
