pitcher,team,opp,line,signal,tier,price,book,proj_ks,p_model_over,p_decision_over,p_mkt_over,edge_over,n_books,model_head,edge_rule,odds_timing,conviction_score,conviction_grade,ensemble_prob_std,market_prob_std,stake_pct,stake_usd,stake_usd_conservative,pitcher_id,qual_score,qual_verdict,qual_flag,qual_coverage
Chris Sale,144,147,8.5,UNDER,PAPER-V3.1,-165.0,betmgm,6.6,0.234,0.253,0.417,-0.164,1.0,H0,lcb_1sd_8pp,t12,53.448,B,0.019,0.0,0.0,0.0,0.0,519242.0,19.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Gavin Williams,114,145,7.5,UNDER,PAPER-V3.1,108.0,draftkings,6.753,0.365,0.39,0.535,-0.145,5.0,H0,lcb_1sd_8pp,t12,76.532,A,0.025,0.006,0.0,0.0,0.0,668909.0,19.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Anthony Kay,145,114,3.5,OVER,PAPER-CONV,-150.0,fanduel,4.581,0.68,0.667,0.567,0.101,5.0,H0,lcb_1sd_8pp,t12,89.508,A,0.013,0.003,0.0,0.0,0.0,641743.0,45.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Aaron Nola,143,141,4.5,OVER,PAPER-CONV,102.0,fanduel,5.161,0.592,0.574,0.476,0.098,7.0,H0,lcb_1sd_8pp,t12,80.952,A,0.018,0.007,0.0,0.0,0.0,605400.0,44.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Kyle Bradish,110,140,5.5,UNDER,PAPER-CONV,-122.0,draftkings,4.862,0.36,0.375,0.472,-0.097,7.0,H0,lcb_1sd_8pp,t12,84.454,A,0.014,0.008,0.0,0.0,0.0,680694.0,57.0,Mixed signals,MIXED,7 internal/verified areas checked
Matthew Liberatore,138,115,5.5,UNDER,PAPER-CONV,-138.0,draftkings,4.694,0.326,0.354,0.442,-0.088,4.0,H0,lcb_1sd_8pp,t12,72.39,A,0.028,0.007,0.0,0.0,0.0,669461.0,59.0,Moderate qualitative confirmation,SUPPORT,7 internal/verified areas checked
Jake Bennett,111,133,4.5,UNDER,PAPER-CONV,115.0,draftkings,4.309,0.439,0.461,0.546,-0.085,7.0,H0,lcb_1sd_8pp,t12,67.459,B,0.022,0.013,0.0,0.0,0.0,687562.0,70.0,Moderate qualitative confirmation,SUPPORT,7 internal/verified areas checked
