pitcher,team,opp,proj_ks,line,best_over,over_book,best_under,under_book,p_model_over,p_decision_over,p_h0,p_h3,model_head,edge_rule,p_mkt_over,raw_edge_over,edge_over,n_books,ensemble_prob_std,market_prob_std,odds_timing,conviction_score,conviction_grade,conviction_status,paper_challenger,upgrade_candidate,pitcher_id,signal,tier,stake_pct,stake_usd,stake_usd_conservative,suppressed_duplicate
Michael Wacha,118,119,4.663,4.5,105.0,bovada,-126.0,draftkings,0.511,0.485,0.511,0.512,H0,lcb_1sd_8pp,0.463,0.048,0.022,7.0,0.026,0.006,t12,77.251,A,CORROBORATED,False,False,608379.0,-,,0.0,0.0,0.0,False
Walker Buehler,135,158,4.56,4.5,120.0,betmgm,-130.0,fanduel,0.485,0.475,0.485,0.485,H0,lcb_1sd_8pp,0.46,0.025,0.015,7.0,0.01,0.015,t12,79.461,A,CORROBORATED,False,False,621111.0,-,,0.0,0.0,0.0,False
Kyle Harrison,158,135,5.041,5.5,114.0,draftkings,-135.0,betmgm,0.398,0.439,0.398,0.39,H0,lcb_1sd_8pp,0.448,-0.05,-0.009,6.0,0.041,0.008,t12,62.272,B,CORROBORATED,False,False,690986.0,-,,0.0,0.0,0.0,False
Blake Snell,119,118,5.865,6.5,124.0,fanduel,-143.0,draftkings,0.373,0.426,0.373,0.381,H0,lcb_1sd_8pp,0.433,-0.06,-0.007,6.0,0.053,0.008,t12,42.344,C,LOW,False,False,605483.0,-,,0.0,0.0,0.0,False
Nick Lodolo,113,145,4.799,4.5,-110.0,fanatics,-105.0,draftkings,0.531,0.51,0.531,0.527,H0,lcb_1sd_8pp,0.504,0.027,0.006,7.0,0.021,0.012,t12,76.561,A,CORROBORATED,False,False,666157.0,-,,0.0,0.0,0.0,False
Paul Skenes,134,146,6.745,6.5,-141.0,betrivers,120.0,fanatics,0.513,0.562,0.513,0.499,H0,lcb_1sd_8pp,0.564,-0.05,-0.002,7.0,0.049,0.008,t12,56.279,B,CORROBORATED,False,False,694973.0,-,,0.0,0.0,0.0,False
Eury Pérez,146,134,6.384,6.5,100.0,betrivers,-122.0,betonlineag,0.467,0.478,0.467,0.46,H0,lcb_1sd_8pp,0.478,-0.011,-0.0,6.0,0.031,0.005,t12,74.266,A,CORROBORATED,False,False,691587.0,-,,0.0,0.0,0.0,False
Hunter Brown,117,137,5.696,5.5,-120.0,fanduel,110.0,betmgm,0.512,0.526,0.512,0.507,H0,lcb_1sd_8pp,0.526,-0.014,-0.0,7.0,0.023,0.016,t12,71.468,A,CORROBORATED,False,False,686613.0,-,,0.0,0.0,0.0,False
Ryan Johnson,108,140,4.272,4.5,132.0,fanduel,-147.0,draftkings,0.425,0.42,0.425,0.424,H0,lcb_1sd_8pp,0.42,0.005,0.0,6.0,0.006,0.011,t12,76.869,A,CORROBORATED,False,False,696270.0,-,,0.0,0.0,0.0,False
Cristopher Sánchez,143,138,5.733,5.5,-120.0,betmgm,115.0,bovada,0.509,0.546,0.509,0.497,H0,lcb_1sd_8pp,0.546,-0.037,-0.0,6.0,0.041,0.018,t12,53.187,B,CORROBORATED,False,False,650911.0,-,,0.0,0.0,0.0,False
Nolan McLean,121,144,6.152,6.5,126.0,draftkings,-161.0,draftkings,0.429,0.418,0.429,0.43,H0,lcb_1sd_8pp,0.418,0.011,0.0,1.0,0.031,0.0,t12,39.585,C,LOW,False,False,690997.0,-,,0.0,0.0,0.0,False
Nolan McLean,121,144,6.152,5.5,-156.0,fanduel,128.0,betonlineag,0.584,0.577,0.584,0.582,H0,lcb_1sd_8pp,0.577,0.008,0.0,6.0,0.024,0.005,t12,79.459,A,CORROBORATED,False,False,690997.0,-,,0.0,0.0,0.0,False
MacKenzie Gore,140,108,6.003,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Michael Soroka,109,115,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Tarik Skubal,119,118,6.526,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Noah Cameron,118,119,5.273,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Freddy Peralta,139,133,5.144,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Logan Henderson,158,135,5.648,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Hayden Wesneski,117,137,4.528,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Jacob Lopez,133,139,5.535,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Reid Detmers,108,140,6.349,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Casey Mize,135,158,4.979,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
