pitcher,team,opp,proj_ks,line,best_over,over_book,best_under,under_book,p_model_over,p_decision_over,p_h0,p_h3,model_head,edge_rule,p_mkt_over,raw_edge_over,edge_over,n_books,ensemble_prob_std,market_prob_std,odds_timing,conviction_score,conviction_grade,conviction_status,paper_challenger,upgrade_candidate,pitcher_id,signal,tier,stake_pct,stake_usd,stake_usd_conservative,suppressed_duplicate
Aaron Nola,143,136,5.695,5.5,-130.0,betrivers,118.0,draftkings,0.515,0.551,0.515,0.504,H0,lcb_1sd_8pp,0.551,-0.036,-0.0,6.0,0.036,0.013,t12,57.392,B,CORROBORATED,False,False,605400.0,-,,0.0,0.0,0.0,False
Chris Bassitt,110,138,4.101,3.5,-150.0,betmgm,140.0,fanduel,0.597,0.587,0.597,0.594,H0,lcb_1sd_8pp,0.587,0.01,0.0,7.0,0.016,0.016,t12,70.586,A,CORROBORATED,False,False,605135.0,-,,0.0,0.0,0.0,False
Kevin Gausman,112,109,5.053,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Merrill Kelly,109,112,4.328,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Zebby Matthews,142,133,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Robbie Ray,135,134,5.055,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Braxton Ashcraft,134,135,5.447,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Zack Wheeler,143,136,6.478,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Jeffrey Springs,133,142,3.955,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Logan Gilbert,136,143,5.731,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
