pitcher,team,opp,line,signal,tier,price,book,proj_ks,p_model_over,p_decision_over,p_mkt_over,edge_over,n_books,model_head,edge_rule,odds_timing,conviction_score,conviction_grade,ensemble_prob_std,market_prob_std,stake_pct,stake_usd,stake_usd_conservative,pitcher_id,qual_score,qual_verdict,qual_flag,qual_coverage
Carmen Mlodzinski,134,121,3.5,OVER,PAPER-V3.1,128.0,fanduel,4.189,0.601,0.569,0.426,0.143,7.0,H0,lcb_1sd_8pp,t12,53.406,B,0.032,0.01,0.0,0.0,0.0,669387.0,47.0,Mixed signals,MIXED,7 internal/verified areas checked
Nathan Eovaldi,140,110,7.5,UNDER,PAPER-V3.1,-145.0,betmgm,6.262,0.293,0.316,0.452,-0.136,1.0,H0,lcb_1sd_8pp,t12,50.26,C,0.022,0.0,0.0,0.0,0.0,543135.0,35.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Noah Schultz,145,114,3.5,OVER,PAPER-V3.1,-113.0,fanduel,4.46,0.668,0.649,0.522,0.127,6.0,H0,lcb_1sd_8pp,t12,67.842,B,0.019,0.018,0.0,0.0,0.0,702273.0,43.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Ryan Feltner,115,138,3.5,OVER,PAPER-V3.1,127.0,draftkings,4.078,0.583,0.561,0.44,0.121,6.0,H0,lcb_1sd_8pp,t12,74.245,A,0.022,0.012,0.0,0.0,0.0,663372.0,36.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Payton Tolle,111,133,6.5,UNDER,PAPER-V3.1,-104.0,draftkings,5.864,0.37,0.407,0.507,-0.101,6.0,H0,lcb_1sd_8pp,t12,55.646,B,0.036,0.011,0.0,0.0,0.0,801139.0,41.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Tyler Mahle,144,147,5.5,UNDER,PAPER-V3.1,-113.0,fanduel,4.951,0.371,0.393,0.493,-0.099,7.0,H0,lcb_1sd_8pp,t12,83.161,A,0.022,0.007,0.0,0.0,0.0,641816.0,34.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
