pitcher,team,opp,line,signal,tier,price,book,proj_ks,p_model_over,p_decision_over,p_mkt_over,edge_over,n_books,model_head,edge_rule,odds_timing,conviction_score,conviction_grade,ensemble_prob_std,market_prob_std,stake_pct,stake_usd,stake_usd_conservative,pitcher_id,qual_score,qual_verdict,qual_flag,qual_coverage
Merrill Kelly,109,138,3.5,OVER,PAPER-V3.1,-115,fanduel,4.601,0.686,0.667,0.514,0.153,4,H0,lcb_1sd_8pp,t12,72.905,A,0.019,0.012,0.0,0.0,0.0,518876,50.0,Mixed signals,MIXED,7 internal/verified areas checked
Cal Quantrill,140,144,2.5,OVER,PAPER-V3.1,-165,betmgm,3.745,0.744,0.732,0.583,0.148,1,H0,lcb_1sd_8pp,t12,50.973,C,0.012,0.0,0.0,0.0,0.0,615698,31.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Seth Lugo,118,135,3.5,OVER,PAPER-V3.1,-172,draftkings,4.932,0.744,0.723,0.597,0.127,1,H0,lcb_1sd_8pp,t12,51.299,C,0.021,0.0,0.0,0.0,0.0,607625,32.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Reid Detmers,108,116,6.5,UNDER,PAPER-V3.1,100,fanduel,5.964,0.384,0.427,0.523,-0.095,6,H0,lcb_1sd_8pp,t12,57.67,B,0.043,0.009,0.0,0.0,0.0,672282,29.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Colin Rea,112,142,3.5,OVER,PAPER-CONV,-120,fanduel,4.359,0.634,0.617,0.531,0.087,5,H0,lcb_1sd_8pp,t12,75.543,A,0.017,0.018,0.0,0.0,0.0,607067,9.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Anthony Kay,145,141,3.5,OVER,PAPER-CONV,-105,betmgm,4.14,0.608,0.588,0.502,0.086,6,H0,lcb_1sd_8pp,t12,72.061,A,0.02,0.012,0.0,0.0,0.0,641743,25.0,Qualitative concerns,CONCERN,6 internal/verified areas checked
