pitcher,team,opp,line,signal,tier,price,book,proj_ks,p_model_over,p_decision_over,p_mkt_over,edge_over,n_books,model_head,edge_rule,odds_timing,conviction_score,conviction_grade,ensemble_prob_std,market_prob_std,stake_pct,stake_usd,stake_usd_conservative,pitcher_id,qual_score,qual_verdict,qual_flag,qual_coverage
Tomoyuki Sugano,115,139,2.5,OVER,PAPER-V3.1,-108.0,draftkings,3.711,0.734,0.708,0.506,0.202,6.0,H0,lcb_1sd_8pp,t12,68.661,A,0.026,0.018,0.0,0.0,0.0,608372.0,29.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Reid Detmers,108,110,7.5,UNDER,PAPER-V3.1,-137.0,draftkings,5.829,0.243,0.273,0.455,-0.182,1.0,H0,lcb_1sd_8pp,t12,41.94,C,0.03,0.0,0.0,0.0,0.0,672282.0,38.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Kyle Harrison,158,134,6.5,UNDER,PAPER-V3.1,-160.0,betmgm,5.296,0.28,0.297,0.425,-0.127,1.0,H0,lcb_1sd_8pp,t12,54.579,B,0.018,0.0,0.0,0.0,0.0,690986.0,45.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Cody Bradford,140,137,3.5,OVER,PAPER-V3.1,-134.0,betrivers,4.793,0.709,0.679,0.554,0.125,6.0,H0,lcb_1sd_8pp,t12,64.474,B,0.03,0.011,0.0,0.0,0.0,674003.0,36.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Rhett Lowder,113,133,3.5,OVER,PAPER-V3.1,-155.0,betmgm,4.664,0.688,0.672,0.567,0.105,1.0,H0,lcb_1sd_8pp,t12,49.673,C,0.016,0.0,0.0,0.0,0.0,695076.0,51.0,Mixed signals,MIXED,7 internal/verified areas checked
Eric Lauer,119,112,3.5,OVER,PAPER-CONV,-105.0,fanatics,4.148,0.61,0.593,0.493,0.1,7.0,H0,lcb_1sd_8pp,t12,86.783,A,0.017,0.007,0.0,0.0,0.0,641778.0,15.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Mitch Bratt,109,135,2.5,OVER,PAPER-CONV,-180.0,betrivers,3.666,0.721,0.693,0.602,0.091,2.0,H0,lcb_1sd_8pp,t12,60.855,B,0.028,0.002,0.0,0.0,0.0,683352.0,5.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
