pitcher,team,opp,proj_ks,line,best_over,over_book,best_under,under_book,p_model_over,p_decision_over,p_h0,p_h3,model_head,edge_rule,p_mkt_over,raw_edge_over,edge_over,n_books,ensemble_prob_std,market_prob_std,odds_timing,conviction_score,conviction_grade,conviction_status,paper_challenger,upgrade_candidate,pitcher_id,signal,tier,stake_pct,stake_usd,stake_usd_conservative,suppressed_duplicate
Kyle Bradish,110,139,4.868,4.5,-113.0,fanduel,-103.0,draftkings,0.553,0.529,0.553,0.547,H0,lcb_1sd_8pp,0.509,0.044,0.02,6.0,0.024,0.01,t12,74.442,A,CORROBORATED,False,False,680694.0,-,,0.0,0.0,0.0,False
Emerson Hancock,136,117,4.616,4.5,-120.0,betmgm,105.0,bovada,0.493,0.519,0.493,0.489,H0,lcb_1sd_8pp,0.53,-0.037,-0.011,6.0,0.026,0.011,t12,71.185,A,CORROBORATED,False,False,676106.0,-,,0.0,0.0,0.0,False
Justin Wrobleski,119,158,5.072,5.5,129.0,draftkings,-159.0,betonlineag,0.39,0.409,0.39,0.393,H0,lcb_1sd_8pp,0.42,-0.03,-0.011,3.0,0.02,0.006,t12,70.043,A,CORROBORATED,False,False,680736.0,-,,0.0,0.0,0.0,False
Jesús Luzardo,143,142,6.43,6.5,-104.0,fanduel,-103.0,betrivers,0.463,0.486,0.463,0.458,H0,lcb_1sd_8pp,0.495,-0.032,-0.01,6.0,0.023,0.016,t12,71.173,A,CORROBORATED,False,False,666200.0,-,,0.0,0.0,0.0,False
MacKenzie Gore,140,133,5.874,6.5,128.0,fanduel,-148.0,draftkings,0.374,0.417,0.374,0.371,H0,lcb_1sd_8pp,0.424,-0.05,-0.007,5.0,0.044,0.008,t12,59.903,B,CORROBORATED,False,False,669022.0,-,,0.0,0.0,0.0,False
Ryan Gusto,146,113,4.542,4.5,-115.0,fanduel,-103.0,betrivers,0.487,0.511,0.487,0.491,H0,lcb_1sd_8pp,0.511,-0.024,-0.0,7.0,0.024,0.01,t12,67.695,B,CORROBORATED,False,False,687473.0,-,,0.0,0.0,0.0,False
Sonny Gray,111,134,5.214,5.5,116.0,draftkings,-135.0,betmgm,0.43,0.448,0.43,0.428,H0,lcb_1sd_8pp,0.448,-0.018,-0.0,5.0,0.022,0.01,t12,77.933,A,CORROBORATED,False,False,543243.0,-,,0.0,0.0,0.0,False
Sean Manaea,121,120,5.786,5.5,-128.0,fanduel,116.0,draftkings,0.53,0.547,0.53,0.523,H0,lcb_1sd_8pp,0.547,-0.016,-0.0,7.0,0.022,0.015,t12,72.318,A,CORROBORATED,False,False,640455.0,-,,0.0,0.0,0.0,False
Reid Detmers,108,118,6.084,6.5,115.0,bovada,-136.0,draftkings,0.412,0.442,0.412,0.4,H0,lcb_1sd_8pp,0.442,-0.031,-0.0,5.0,0.035,0.008,t12,66.164,B,CORROBORATED,False,False,672282.0,-,,0.0,0.0,0.0,False
Joey Cantillo,114,135,5.342,5.5,130.0,fanduel,-162.0,draftkings,0.454,0.412,0.454,0.442,H0,lcb_1sd_8pp,0.412,0.043,0.0,3.0,0.046,0.003,t12,56.218,B,CORROBORATED,False,False,676282.0,-,,0.0,0.0,0.0,False
Cam Schlittler,147,141,6.314,6.5,120.0,fanduel,-138.0,draftkings,0.458,0.437,0.458,0.45,H0,lcb_1sd_8pp,0.437,0.022,0.0,6.0,0.032,0.01,t12,66.144,B,CORROBORATED,False,False,693645.0,-,,0.0,0.0,0.0,False
Connor Prielipp,142,143,5.349,5.5,120.0,fanatics,-140.0,betmgm,0.45,0.437,0.45,0.444,H0,lcb_1sd_8pp,0.437,0.014,0.0,7.0,0.026,0.01,t12,68.834,A,CORROBORATED,False,False,687570.0,-,,0.0,0.0,0.0,False
Brady Singer,113,146,5.045,4.5,-135.0,bovada,125.0,betrivers,0.573,0.557,0.573,0.573,H0,lcb_1sd_8pp,0.557,0.016,0.0,6.0,0.032,0.015,t12,62.341,B,CORROBORATED,False,False,663903.0,-,,0.0,0.0,0.0,False
Justin Wrobleski,119,158,5.072,4.5,-162.0,fanduel,126.0,fanduel,0.572,0.583,0.572,0.574,H0,lcb_1sd_8pp,0.583,-0.012,-0.0,2.0,0.024,0.0,t12,67.847,B,CORROBORATED,False,False,680736.0,-,,0.0,0.0,0.0,False
Seth Lugo,118,108,4.656,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Landen Roupp,137,115,5.087,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
George Kirby,136,117,4.799,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Grayson Rodriguez,108,118,5.357,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Robert Gasser,158,119,4.393,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Kumar Rocker,140,133,4.651,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Peter Lambert,117,136,5.553,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Kyle Freeland,115,137,4.382,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Gage Jump,133,140,6.402,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Braydon Fisher,141,147,4.508,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Yoshinobu Yamamoto,119,158,6.282,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
