pitcher,team,opp,line,signal,tier,price,book,proj_ks,p_model_over,p_decision_over,p_mkt_over,edge_over,n_books,model_head,edge_rule,odds_timing,conviction_score,conviction_grade,ensemble_prob_std,market_prob_std,stake_pct,stake_usd,stake_usd_conservative,pitcher_id,qual_score,qual_verdict,qual_flag,qual_coverage
Tarik Skubal,119,118,7.5,UNDER,PAPER-V3.1,118.0,draftkings,6.528,0.332,0.383,0.554,-0.171,6.0,H0,lcb_1sd_8pp,t12,51.159,C,0.052,0.013,0.0,0.0,0.0,669373.0,47.0,Mixed signals,MIXED,7 internal/verified areas checked
Hunter Dobbins,138,143,3.5,OVER,PAPER-V3.1,134.0,fanduel,4.178,0.609,0.585,0.423,0.162,6.0,H0,lcb_1sd_8pp,t12,62.635,B,0.024,0.016,0.0,0.0,0.0,690928.0,22.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Andrew Painter,143,138,3.5,OVER,PAPER-V3.1,130.0,fanduel,4.088,0.587,0.564,0.418,0.147,7.0,H0,lcb_1sd_8pp,t12,66.899,B,0.022,0.015,0.0,0.0,0.0,691725.0,27.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Jacob Lopez,133,139,4.5,OVER,PAPER-V3.1,120.0,draftkings,5.254,0.615,0.594,0.449,0.145,6.0,H0,lcb_1sd_8pp,t12,73.034,A,0.021,0.011,0.0,0.0,0.0,682052.0,32.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
MacKenzie Gore,140,108,6.5,UNDER,PAPER-CONV,-125.0,draftkings,5.773,0.353,0.369,0.467,-0.098,7.0,H0,lcb_1sd_8pp,t12,83.385,A,0.015,0.009,0.0,0.0,0.0,669022.0,27.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Dean Kremer,142,110,5.5,UNDER,PAPER-V3.1,-135.0,draftkings,4.959,0.363,0.37,0.455,-0.085,5.0,H0,lcb_1sd_8pp,t12,88.049,A,0.008,0.007,0.0,0.0,0.0,665152.0,46.0,Mixed signals,MIXED,7 internal/verified areas checked
