pitcher,team,opp,line,signal,tier,price,book,proj_ks,p_model_over,p_decision_over,p_mkt_over,edge_over,n_books,model_head,edge_rule,odds_timing,conviction_score,conviction_grade,ensemble_prob_std,market_prob_std,stake_pct,stake_usd,stake_usd_conservative,pitcher_id,qual_score,qual_verdict,qual_flag,qual_coverage
Michael King,135,114,3.5,OVER,PAPER-V3.1,-157.0,draftkings,5.219,0.781,0.772,0.58,0.192,6.0,H0,lcb_1sd_8pp,t12,94.318,A,0.009,0.003,0.0,0.0,0.0,650633.0,50.0,Mixed signals,MIXED,7 internal/verified areas checked
Kyle Freeland,115,137,5.5,UNDER,PAPER-V3.1,-150.0,betmgm,4.393,0.281,0.302,0.432,-0.13,6.0,H0,lcb_1sd_8pp,t12,81.725,A,0.02,0.007,0.0,0.0,0.0,607536.0,73.0,Strong qualitative confirmation,SUPPORT,7 internal/verified areas checked
Clay Holmes,112,138,3.5,OVER,PAPER-V3.1,-134.0,betrivers,4.62,0.693,0.676,0.56,0.115,6.0,H0,lcb_1sd_8pp,t12,73.194,A,0.017,0.014,0.0,0.0,0.0,605280.0,38.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Yoshinobu Yamamoto,119,158,6.5,UNDER,PAPER-V3.1,118.0,betrivers,6.119,0.418,0.441,0.552,-0.111,6.0,H0,lcb_1sd_8pp,t12,66.509,B,0.023,0.016,0.0,0.0,0.0,808967.0,48.0,Mixed signals,MIXED,7 internal/verified areas checked
Landen Roupp,137,115,5.5,UNDER,PAPER-V3.1,110.0,betmgm,5.151,0.414,0.44,0.538,-0.098,7.0,H0,lcb_1sd_8pp,t12,73.387,A,0.026,0.009,0.0,0.0,0.0,694738.0,62.0,Moderate qualitative confirmation,SUPPORT,7 internal/verified areas checked
Brandon Pfaadt,109,144,3.5,OVER,PAPER-V3.1,105.0,betmgm,4.228,0.619,0.589,0.492,0.097,6.0,H0,lcb_1sd_8pp,t12,62.584,B,0.03,0.02,0.0,0.0,0.0,694297.0,42.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
