pitcher,team,opp,proj_ks,line,best_over,over_book,best_under,under_book,p_model_over,p_decision_over,p_h0,p_h3,model_head,edge_rule,p_mkt_over,raw_edge_over,edge_over,n_books,ensemble_prob_std,market_prob_std,odds_timing,conviction_score,conviction_grade,conviction_status,paper_challenger,upgrade_candidate,pitcher_id,signal,tier,stake_pct,stake_usd,stake_usd_conservative,suppressed_duplicate
Zack Wheeler,143,136,6.423,7.5,119,draftkings,-142,fanduel,0.307,0.328,0.307,0.301,H0,lcb_1sd_8pp,0.44,-0.133,-0.113,6,0.021,0.006,t12,84.84,A,CORROBORATED,False,True,554430,UNDER,PAPER-V3.1,0.0,0.0,0.0,False
Robbie Ray,135,134,5.014,5.5,-120,betmgm,101,draftkings,0.388,0.418,0.388,0.397,H0,lcb_1sd_8pp,0.518,-0.13,-0.1,7,0.03,0.007,t12,75.313,A,CORROBORATED,False,True,592662,UNDER,PAPER-V3.1,0.0,0.0,0.0,False
Logan Gilbert,136,143,5.689,6.5,100,betmgm,-135,betmgm,0.341,0.378,0.341,0.335,H0,lcb_1sd_8pp,0.465,-0.124,-0.087,1,0.036,0.0,t12,37.512,C,LOW,False,True,669302,UNDER,PAPER-V3.1,0.0,0.0,0.0,False
Merrill Kelly,109,112,4.435,3.5,-150,betrivers,124,draftkings,0.658,0.65,0.658,0.656,H0,lcb_1sd_8pp,0.574,0.084,0.076,6,0.008,0.007,t12,89.746,A,CORROBORATED,False,False,518876,-,,0.0,0.0,0.0,False
Framber Valdez,116,139,4.591,3.5,-185,betmgm,135,betmgm,0.688,0.664,0.688,0.69,H0,lcb_1sd_8pp,0.604,0.084,0.06,1,0.024,0.0,t12,45.419,C,LOW,False,False,664285,-,,0.0,0.0,0.0,False
Framber Valdez,116,139,4.591,4.5,124,fanduel,-151,draftkings,0.503,0.484,0.503,0.504,H0,lcb_1sd_8pp,0.427,0.076,0.057,4,0.019,0.005,t12,79.939,A,CORROBORATED,False,False,664285,-,,0.0,0.0,0.0,False
Drew Rasmussen,139,116,5.517,4.5,-148,fanduel,121,draftkings,0.654,0.621,0.654,0.648,H0,lcb_1sd_8pp,0.566,0.088,0.054,5,0.034,0.004,t12,72.797,A,CORROBORATED,False,False,656876,-,,0.0,0.0,0.0,False
Braxton Ashcraft,134,135,5.501,4.5,-156,draftkings,128,fanduel,0.658,0.636,0.658,0.652,H0,lcb_1sd_8pp,0.582,0.076,0.054,3,0.022,0.005,t12,69.847,A,CORROBORATED,False,False,677952,-,,0.0,0.0,0.0,False
Jeffrey Springs,133,142,3.986,3.5,100,betmgm,-115,fanduel,0.571,0.537,0.571,0.572,H0,lcb_1sd_8pp,0.489,0.082,0.048,6,0.034,0.011,t12,65.387,B,CORROBORATED,False,False,605488,-,,0.0,0.0,0.0,False
Ryan Feltner,115,120,4.206,3.5,-120,betmgm,124,draftkings,0.611,0.589,0.611,0.612,H0,lcb_1sd_8pp,0.548,0.063,0.04,6,0.022,0.02,t12,71.068,A,CORROBORATED,False,False,663372,-,,0.0,0.0,0.0,False
