pitcher,team,opp,proj_ks,line,best_over,over_book,best_under,under_book,p_model_over,p_decision_over,p_h0,p_h3,model_head,edge_rule,p_mkt_over,raw_edge_over,edge_over,n_books,ensemble_prob_std,market_prob_std,odds_timing,conviction_score,conviction_grade,conviction_status,paper_challenger,upgrade_candidate,pitcher_id,signal,tier,stake_pct,stake_usd,stake_usd_conservative,suppressed_duplicate
Tarik Skubal,116,108,6.444,7.5,-180.0,betrivers,135.0,betrivers,0.304,0.346,0.304,0.292,H0,lcb_1sd_8pp,0.602,-0.297,-0.256,1.0,0.042,0.0,t12,32.293,C,LOW,False,True,669373.0,UNDER,PAPER-V3.1,0.0,0.0,0.0,False
Rhett Lowder,113,115,4.637,3.5,132.0,fanduel,-153.0,draftkings,0.687,0.648,0.687,0.676,H0,lcb_1sd_8pp,0.417,0.27,0.231,6.0,0.039,0.01,t12,55.489,B,CORROBORATED,False,True,695076.0,OVER,PAPER-V3.1,0.0,0.0,0.0,False
Tarik Skubal,116,108,6.444,8.5,107.0,betrivers,-125.0,betmgm,0.202,0.239,0.202,0.19,H0,lcb_1sd_8pp,0.462,-0.26,-0.223,5.0,0.037,0.01,t12,63.775,B,CORROBORATED,False,False,669373.0,-,,0.0,0.0,0.0,True
Tarik Skubal,116,108,6.444,6.5,-375.0,betrivers,255.0,betrivers,0.474,0.534,0.474,0.456,H0,lcb_1sd_8pp,0.737,-0.263,-0.203,1.0,0.06,0.0,t12,25.04,C,LOW,False,False,669373.0,-,,0.0,0.0,0.0,True
Zack Littell,120,133,3.878,2.5,-130.0,betmgm,123.0,draftkings,0.763,0.748,0.763,0.76,H0,lcb_1sd_8pp,0.551,0.212,0.198,2.0,0.015,0.026,t12,56.703,B,CORROBORATED,False,True,641793.0,OVER,PAPER-V3.1,0.0,0.0,0.0,False
Tomoyuki Sugano,115,113,3.874,2.5,-148.0,fanduel,126.0,draftkings,0.761,0.738,0.761,0.764,H0,lcb_1sd_8pp,0.568,0.193,0.17,4.0,0.023,0.008,t12,74.857,A,CORROBORATED,False,True,608372.0,OVER,PAPER-V3.1,0.0,0.0,0.0,False
Tarik Skubal,116,108,6.444,9.5,205.0,betrivers,-286.0,betrivers,0.116,0.144,0.116,0.107,H0,lcb_1sd_8pp,0.307,-0.191,-0.163,1.0,0.028,0.0,t12,45.677,C,LOW,False,False,669373.0,-,,0.0,0.0,0.0,True
Patrick Sandoval,111,139,4.759,3.5,-120.0,betmgm,118.0,draftkings,0.707,0.688,0.707,0.702,H0,lcb_1sd_8pp,0.548,0.16,0.14,6.0,0.019,0.018,t12,67.71,B,CORROBORATED,False,True,663776.0,OVER,PAPER-V3.1,0.0,0.0,0.0,False
J.T. Ginn,133,120,4.982,4.5,132.0,fanduel,-160.0,betmgm,0.562,0.543,0.562,0.557,H0,lcb_1sd_8pp,0.414,0.148,0.129,5.0,0.019,0.007,t12,81.306,A,CORROBORATED,False,True,669372.0,OVER,PAPER-V3.1,0.0,0.0,0.0,False
Brandon Pfaadt,109,138,4.447,3.5,-105.0,betmgm,100.0,fanduel,0.668,0.644,0.668,0.668,H0,lcb_1sd_8pp,0.521,0.147,0.123,6.0,0.024,0.018,t12,71.335,A,CORROBORATED,False,True,694297.0,OVER,PAPER-V3.1,0.0,0.0,0.0,False
