pitcher,team,opp,line,signal,tier,price,book,proj_ks,p_model_over,p_decision_over,p_mkt_over,edge_over,n_books,model_head,edge_rule,odds_timing,conviction_score,conviction_grade,ensemble_prob_std,market_prob_std,stake_pct,stake_usd,stake_usd_conservative,pitcher_id,qual_score,qual_verdict,qual_flag,qual_coverage
Zack Wheeler,143,110,7.5,UNDER,PAPER-V3.1,-108.0,betonlineag,6.374,0.302,0.302,0.506,-0.204,7.0,H3,raw_8pp,t4,85.828,A,0.025,0.005,0.0,0.0,0.0,554430.0,28.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Keider Montero,116,133,3.5,OVER,PAPER-V3.1,123.0,draftkings,4.285,0.625,0.591,0.444,0.148,6.0,H0,lcb_1sd_8pp,t12,57.99,B,0.034,0.02,0.0,0.0,0.0,672456.0,46.0,Mixed signals,MIXED,7 internal/verified areas checked
Mitch Keller,134,113,5.5,UNDER,PAPER-V3.1,-175.0,betmgm,4.396,0.278,0.278,0.406,-0.128,1.0,H3,raw_8pp,t4,57.491,B,0.01,0.0,0.0,0.0,0.0,656605.0,34.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Chase Burns,113,134,7.5,UNDER,PAPER-V3.1,-175.0,betmgm,6.31,0.285,0.285,0.406,-0.121,1.0,H3,raw_8pp,t4,33.262,C,0.034,0.0,0.0,0.0,0.0,695505.0,48.0,Mixed signals,MIXED,7 internal/verified areas checked
Griffin Jax,139,145,6.5,UNDER,PAPER-V3.1,-150.0,betmgm,5.605,0.319,0.319,0.434,-0.115,3.0,H3,raw_8pp,t4,60.829,B,0.03,0.006,0.0,0.0,0.0,643377.0,45.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Gavin Williams,114,109,7.5,UNDER,PAPER-V3.1,-145.0,betonlineag,6.558,0.325,0.325,0.438,-0.113,4.0,H3,raw_8pp,t4,72.774,A,0.027,0.006,0.0,0.0,0.0,668909.0,43.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Gerrit Cole,147,112,6.5,UNDER,PAPER-CONV,-130.0,fanduel,5.72,0.344,0.349,0.46,-0.111,7.0,H0,lcb_1sd_8pp,t12,81.671,A,0.005,0.012,0.0,0.0,0.0,543037.0,30.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Merrill Kelly,109,114,3.5,OVER,PAPER-V3.1,-115.0,betmgm,4.312,0.631,0.631,0.526,0.106,7.0,H3,raw_8pp,t4,81.779,A,0.017,0.012,0.0,0.0,0.0,518876.0,41.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Max Scherzer,141,138,3.5,OVER,PAPER-V3.1,-152.0,draftkings,4.55,0.674,0.674,0.578,0.096,6.0,H3,raw_8pp,t4,71.075,A,0.015,0.01,0.0,0.0,0.0,453286.0,20.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
