pitcher,team,opp,proj_ks,line,best_over,over_book,best_under,under_book,p_model_over,p_decision_over,p_h0,p_h3,model_head,edge_rule,p_mkt_over,raw_edge_over,edge_over,n_books,ensemble_prob_std,market_prob_std,odds_timing,conviction_score,conviction_grade,conviction_status,paper_challenger,upgrade_candidate,pitcher_id,signal,tier,stake_pct,stake_usd,stake_usd_conservative,suppressed_duplicate
Zebby Matthews,142,110,4.884,5.5,120.0,draftkings,-146.0,fanduel,0.37,0.37,0.36,0.37,H3,raw_8pp,0.438,-0.068,-0.068,5.0,0.035,0.005,t4,70.134,A,CORROBORATED,False,False,805673.0,-,,0.0,0.0,0.0,False
Zac Thornton,121,144,4.192,3.5,-121.0,draftkings,115.0,betmgm,0.618,0.598,0.618,0.616,H0,lcb_1sd_8pp,0.544,0.074,0.054,6.0,0.02,0.016,t12,66.553,B,CORROBORATED,False,False,804267.0,-,,0.0,0.0,0.0,False
Drew Rasmussen,139,133,5.572,5.5,128.0,fanduel,-140.0,draftkings,0.498,0.48,0.498,0.497,H0,lcb_1sd_8pp,0.427,0.071,0.053,4.0,0.017,0.014,t12,68.113,B,CORROBORATED,False,False,656876.0,-,,0.0,0.0,0.0,False
Framber Valdez,116,114,4.853,4.5,105.0,betmgm,-115.0,betrivers,0.543,0.53,0.543,0.545,H0,lcb_1sd_8pp,0.478,0.065,0.053,6.0,0.013,0.013,t12,76.596,A,CORROBORATED,False,False,664285.0,-,,0.0,0.0,0.0,False
Tyler Mahle,144,121,5.413,4.5,-153.0,draftkings,120.0,draftkings,0.64,0.623,0.64,0.634,H0,lcb_1sd_8pp,0.571,0.069,0.052,1.0,0.017,0.0,t12,55.527,B,CORROBORATED,False,False,641816.0,-,,0.0,0.0,0.0,False
Janson Junk,146,134,4.33,3.5,-165.0,betmgm,125.0,betmgm,0.645,0.635,0.645,0.648,H0,lcb_1sd_8pp,0.583,0.062,0.051,1.0,0.011,0.0,t12,55.349,B,CORROBORATED,False,False,676083.0,-,,0.0,0.0,0.0,False
Merrill Kelly,109,115,4.41,4.5,-128.0,fanduel,113.0,draftkings,0.463,0.484,0.463,0.457,H0,lcb_1sd_8pp,0.535,-0.072,-0.051,6.0,0.021,0.011,t12,77.83,A,CORROBORATED,False,False,518876.0,-,,0.0,0.0,0.0,False
Cal Quantrill,140,108,3.928,3.5,105.0,betmgm,-114.0,draftkings,0.565,0.528,0.565,0.574,H0,lcb_1sd_8pp,0.481,0.084,0.048,6.0,0.036,0.014,t12,56.209,B,CORROBORATED,False,False,615698.0,-,,0.0,0.0,0.0,False
Ranger Suarez,111,141,4.745,4.5,110.0,betonlineag,-120.0,draftkings,0.526,0.504,0.526,0.523,H0,lcb_1sd_8pp,0.46,0.066,0.044,6.0,0.023,0.016,t12,70.113,A,CORROBORATED,False,False,624133.0,-,,0.0,0.0,0.0,False
Bryce Miller,136,147,5.174,5.5,-106.0,draftkings,-110.0,betmgm,0.422,0.458,0.422,0.414,H0,lcb_1sd_8pp,0.495,-0.073,-0.038,6.0,0.035,0.008,t12,66.979,B,CORROBORATED,False,False,682243.0,-,,0.0,0.0,0.0,False
Tyler Mahle,144,121,5.413,5.5,128.0,fanduel,-145.0,betmgm,0.474,0.463,0.474,0.472,H0,lcb_1sd_8pp,0.428,0.046,0.035,6.0,0.011,0.015,t12,80.677,A,CORROBORATED,False,False,641816.0,-,,0.0,0.0,0.0,False
José Soriano,141,111,5.043,5.5,115.0,bovada,-130.0,betrivers,0.39,0.419,0.39,0.391,H0,lcb_1sd_8pp,0.447,-0.057,-0.028,6.0,0.029,0.012,t12,68.715,A,CORROBORATED,False,False,667755.0,-,,0.0,0.0,0.0,False
Robbie Ray,135,158,4.967,5.5,124.0,draftkings,-150.0,betmgm,0.379,0.406,0.379,0.383,H0,lcb_1sd_8pp,0.432,-0.052,-0.026,3.0,0.026,0.009,t12,66.341,B,CORROBORATED,False,False,592662.0,-,,0.0,0.0,0.0,False
Will Warren,147,136,5.011,4.5,-126.0,draftkings,105.0,bovada,0.58,0.552,0.58,0.576,H0,lcb_1sd_8pp,0.536,0.044,0.016,7.0,0.028,0.007,t12,76.676,A,CORROBORATED,False,False,701542.0,-,,0.0,0.0,0.0,False
Eric Lauer,119,118,4.153,3.5,-140.0,betmgm,120.0,fanatics,0.612,0.575,0.612,0.62,H0,lcb_1sd_8pp,0.56,0.052,0.015,2.0,0.037,0.015,t12,44.082,C,LOW,False,False,641778.0,-,,0.0,0.0,0.0,False
Foster Griffin,114,116,5.114,4.5,-150.0,betmgm,110.0,betmgm,0.59,0.572,0.59,0.588,H0,lcb_1sd_8pp,0.558,0.032,0.014,1.0,0.018,0.0,t12,49.362,C,LOW,False,False,656492.0,-,,0.0,0.0,0.0,False
Zack Wheeler,143,138,5.924,6.5,124.0,draftkings,-159.0,draftkings,0.381,0.41,0.381,0.373,H0,lcb_1sd_8pp,0.421,-0.04,-0.011,1.0,0.029,0.0,t12,45.612,C,LOW,False,False,554430.0,-,,0.0,0.0,0.0,False
Carmen Mlodzinski,134,146,3.9,3.5,-110.0,betmgm,-102.0,draftkings,0.551,0.517,0.551,0.56,H0,lcb_1sd_8pp,0.506,0.045,0.01,7.0,0.034,0.011,t12,51.466,C,LOW,False,False,669387.0,-,,0.0,0.0,0.0,False
Foster Griffin,114,116,5.114,5.5,125.0,fanatics,-148.0,betrivers,0.401,0.423,0.401,0.396,H0,lcb_1sd_8pp,0.428,-0.027,-0.005,6.0,0.022,0.008,t12,76.075,A,CORROBORATED,False,False,656492.0,-,,0.0,0.0,0.0,False
José Soriano,141,111,5.043,4.5,-160.0,betmgm,120.0,betmgm,0.57,0.575,0.57,0.573,H0,lcb_1sd_8pp,0.575,-0.006,-0.0,1.0,0.025,0.0,t12,48.569,C,LOW,False,False,667755.0,-,,0.0,0.0,0.0,False
Eric Lauer,119,118,4.153,4.5,131.0,draftkings,-162.0,fanduel,0.407,0.413,0.407,0.419,H0,lcb_1sd_8pp,0.413,-0.005,-0.0,5.0,0.04,0.005,t12,68.46,A,CORROBORATED,False,False,641778.0,-,,0.0,0.0,0.0,False
David Peterson,112,120,4.426,4.5,116.0,fanduel,-120.0,betmgm,0.474,0.462,0.474,0.465,H0,lcb_1sd_8pp,0.462,0.013,0.0,7.0,0.032,0.018,t12,61.981,B,CORROBORATED,False,False,656849.0,-,,0.0,0.0,0.0,False
Janson Junk,146,134,4.33,4.5,126.0,fanduel,-149.0,draftkings,0.451,0.425,0.451,0.457,H0,lcb_1sd_8pp,0.425,0.026,0.0,5.0,0.029,0.008,t12,71.89,A,CORROBORATED,False,False,676083.0,-,,0.0,0.0,0.0,False
Zack Wheeler,143,138,5.924,5.5,-148.0,fanduel,120.0,betonlineag,0.546,0.566,0.546,0.54,H0,lcb_1sd_8pp,0.566,-0.02,-0.0,5.0,0.028,0.006,t12,78.667,A,CORROBORATED,False,False,554430.0,-,,0.0,0.0,0.0,False
Dustin May,158,135,4.91,4.5,-118.0,fanduel,106.0,draftkings,0.546,0.522,0.546,0.539,H0,lcb_1sd_8pp,0.522,0.024,0.0,7.0,0.025,0.015,t12,70.778,A,CORROBORATED,False,False,669160.0,-,,0.0,0.0,0.0,False
Robbie Ray,135,158,4.967,4.5,-142.0,fanduel,112.0,fanduel,0.562,0.556,0.562,0.568,H0,lcb_1sd_8pp,0.556,0.007,0.0,3.0,0.029,0.002,t12,73.798,A,CORROBORATED,False,False,592662.0,-,,0.0,0.0,0.0,False
Cody Bradford,140,108,4.814,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Tomoyuki Sugano,115,109,3.574,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Carson Whisenhunt,137,117,4.152,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Blake Snell,119,118,6.186,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Michael Wacha,118,119,4.604,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Nick Martinez,139,133,3.879,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Kyle Harrison,158,135,5.027,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Hunter Brown,117,137,5.667,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Mason Barnett,133,139,4.684,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Ryan Johnson,108,140,4.399,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Walker Buehler,135,158,4.593,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
