pitcher,team,opp,proj_ks,line,best_over,over_book,best_under,under_book,p_model_over,p_decision_over,p_h0,p_h3,model_head,edge_rule,p_mkt_over,raw_edge_over,edge_over,n_books,ensemble_prob_std,market_prob_std,odds_timing,conviction_score,conviction_grade,conviction_status,paper_challenger,upgrade_candidate,pitcher_id,signal,tier,stake_pct,stake_usd,stake_usd_conservative,suppressed_duplicate
Nolan McLean,121,146,6.595,6.5,110.0,bovada,-119.0,draftkings,0.492,0.479,0.492,0.493,H0,lcb_1sd_8pp,0.467,0.025,0.012,7.0,0.013,0.014,t12,76.076,A,CORROBORATED,False,False,690997.0,-,,0.0,0.0,0.0,False
Bryan Woo,136,119,5.212,4.5,-164.0,draftkings,128.0,draftkings,0.605,0.592,0.605,0.603,H0,lcb_1sd_8pp,0.586,0.019,0.006,1.0,0.014,0.0,t12,57.228,B,CORROBORATED,False,False,693433.0,-,,0.0,0.0,0.0,False
Bryan Woo,136,119,5.212,5.5,123.0,betrivers,-154.0,betonlineag,0.427,0.425,0.427,0.422,H0,lcb_1sd_8pp,0.425,0.002,0.0,5.0,0.024,0.004,t12,85.968,A,CORROBORATED,False,False,693433.0,-,,0.0,0.0,0.0,False
Eury Pérez,146,121,6.001,5.5,-132.0,fanduel,108.0,betonlineag,0.553,0.542,0.553,0.548,H0,lcb_1sd_8pp,0.542,0.011,0.0,5.0,0.016,0.005,t12,86.837,A,CORROBORATED,False,False,691587.0,-,,0.0,0.0,0.0,False
Eury Pérez,146,121,6.001,6.5,125.0,betmgm,-165.0,betmgm,0.393,0.417,0.393,0.383,H0,lcb_1sd_8pp,0.417,-0.024,-0.0,1.0,0.031,0.0,t12,39.896,C,LOW,False,False,691587.0,-,,0.0,0.0,0.0,False
Hayden Wesneski,117,108,4.631,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Jacob Lopez,133,111,4.878,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Mason Barnett,133,111,4.258,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Grayson Rodriguez,108,117,5.034,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Emerson Hancock,136,119,4.832,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Patrick Sandoval,111,133,4.672,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Eric Lauer,119,136,4.573,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
