pitcher,team,opp,proj_ks,line,best_over,over_book,best_under,under_book,p_model_over,p_decision_over,p_h0,p_h3,model_head,edge_rule,p_mkt_over,raw_edge_over,edge_over,n_books,ensemble_prob_std,market_prob_std,odds_timing,conviction_score,conviction_grade,conviction_status,paper_challenger,upgrade_candidate,pitcher_id,signal,tier,stake_pct,stake_usd,stake_usd_conservative,suppressed_duplicate
Grayson Rodriguez,108,137,4.692,3.5,-164.0,betonlineag,125.0,betonlineag,0.7,0.7,0.704,0.7,H3,raw_8pp,0.583,0.117,0.117,1.0,0.014,0.0,t4,49.729,B,CORROBORATED,False,True,680570.0,OVER,PAPER-V3.1,0.0,0.0,0.0,False
Grayson Rodriguez,108,137,4.692,4.5,130.0,betmgm,-155.0,betrivers,0.509,0.509,0.513,0.509,H3,raw_8pp,0.419,0.09,0.09,6.0,0.016,0.008,t4,81.854,A,CORROBORATED,False,False,680570.0,-,,0.0,0.0,0.0,True
Grant Holmes,144,110,4.479,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Trey Yesavage,141,111,4.907,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Jared Jones,134,112,5.442,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Dustin May,138,113,5.139,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Shane McClanahan,139,114,4.925,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Shane Drohan,158,115,5.251,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Davis Martin,145,117,4.579,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Tarik Skubal,116,118,6.789,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Sean Manaea,121,119,5.472,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Eduardo Rodriguez,109,120,4.127,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Roki Sasaki,119,121,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Zebby Matthews,142,133,4.894,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Matthew Boyd,112,134,4.966,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Ryan Gusto,146,135,4.164,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
MacKenzie Gore,140,136,5.658,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Rhett Lowder,113,138,4.493,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Joey Cantillo,114,139,5.086,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Bryce Miller,136,140,5.146,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Patrick Sandoval,111,141,4.683,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Jacob Lopez,133,142,4.415,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Cam Schlittler,147,143,6.242,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Trevor Rogers,110,144,4.998,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Spencer Arrighetti,117,145,5.027,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Germán Márquez,135,146,3.844,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Jesús Luzardo,143,147,6.733,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Tomoyuki Sugano,115,158,3.759,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
