pitcher,team,opp,line,signal,tier,price,book,proj_ks,p_model_over,p_decision_over,p_mkt_over,edge_over,n_books,model_head,edge_rule,odds_timing,conviction_score,conviction_grade,ensemble_prob_std,market_prob_std,stake_pct,stake_usd,stake_usd_conservative,pitcher_id,qual_score,qual_verdict,qual_flag,qual_coverage
Gabriel Hughes,115,139,3.5,OVER,PAPER-V3.1,117.0,draftkings,4.995,0.747,0.726,0.448,0.277,7.0,H0,lcb_1sd_8pp,t12,66.222,B,0.022,0.014,0.0,0.0,0.0,687312.0,24.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Randy Dobnak,118,142,2.5,OVER,PAPER-V3.1,-105.0,betmgm,4.189,0.794,0.786,0.522,0.265,7.0,H0,lcb_1sd_8pp,t12,71.182,A,0.008,0.019,0.0,0.0,0.0,677976.0,38.0,Qualitative concerns,CONCERN,5 internal/verified areas checked
Randy Vásquez,135,109,2.5,OVER,PAPER-V3.1,-105.0,betmgm,3.651,0.721,0.689,0.489,0.2,4.0,H0,lcb_1sd_8pp,t12,67.31,B,0.032,0.008,0.0,0.0,0.0,681190.0,0.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Jesús Luzardo,143,120,7.5,UNDER,PAPER-V3.1,-113.0,fanduel,6.426,0.311,0.33,0.499,-0.169,6.0,H0,lcb_1sd_8pp,t12,92.297,A,0.019,0.001,0.0,0.0,0.0,666200.0,59.0,Moderate qualitative confirmation,SUPPORT,7 internal/verified areas checked
Tarik Skubal,119,112,7.5,UNDER,PAPER-V3.1,102.0,fanduel,6.424,0.312,0.353,0.515,-0.162,6.0,H0,lcb_1sd_8pp,t12,60.677,B,0.04,0.01,0.0,0.0,0.0,669373.0,60.0,Moderate qualitative confirmation,SUPPORT,7 internal/verified areas checked
Ryan Gusto,146,144,3.5,OVER,PAPER-V3.1,-111.0,draftkings,4.202,0.621,0.601,0.501,0.1,6.0,H0,lcb_1sd_8pp,t12,79.198,A,0.02,0.003,0.0,0.0,0.0,687473.0,46.0,Mixed signals,MIXED,7 internal/verified areas checked
Jared Jones,134,158,5.5,UNDER,PAPER-V3.1,100.0,fanatics,5.0,0.394,0.428,0.527,-0.099,6.0,H0,lcb_1sd_8pp,t12,68.617,A,0.033,0.005,0.0,0.0,0.0,683003.0,65.0,Moderate qualitative confirmation,SUPPORT,7 internal/verified areas checked
Javier Assad,112,119,3.5,OVER,PAPER-CONV,106.0,fanduel,4.032,0.578,0.555,0.465,0.09,6.0,H0,lcb_1sd_8pp,t12,80.545,A,0.023,0.008,0.0,0.0,0.0,665871.0,40.0,Qualitative concerns,CONCERN,7 internal/verified areas checked
Emerson Hancock,136,116,5.5,UNDER,PAPER-CONV,-156.0,fanduel,4.556,0.31,0.341,0.424,-0.083,3.0,H0,lcb_1sd_8pp,t12,70.492,A,0.031,0.001,0.0,0.0,0.0,676106.0,62.0,Moderate qualitative confirmation,SUPPORT,7 internal/verified areas checked
