pitcher,team,opp,proj_ks,line,best_over,over_book,best_under,under_book,p_model_over,p_decision_over,p_h0,p_h3,model_head,edge_rule,p_mkt_over,raw_edge_over,edge_over,n_books,ensemble_prob_std,market_prob_std,odds_timing,conviction_score,conviction_grade,conviction_status,paper_challenger,upgrade_candidate,pitcher_id,signal,tier,stake_pct,stake_usd,stake_usd_conservative,suppressed_duplicate
Gage Jump,133,111,5.06,5.5,-109.0,betonlineag,-115.0,fanduel,0.401,0.436,0.401,0.411,H0,lcb_1sd_8pp,0.494,-0.093,-0.058,5.0,0.035,0.004,t12,68.83,A,CORROBORATED,False,False,695611.0,-,,0.0,0.0,0.0,False
Jacob deGrom,140,110,6.624,7.5,126.0,fanduel,-135.0,betmgm,0.344,0.379,0.344,0.333,H0,lcb_1sd_8pp,0.435,-0.091,-0.056,6.0,0.035,0.016,t12,60.058,B,CORROBORATED,False,False,594798.0,-,,0.0,0.0,0.0,False
Brandon Pfaadt,109,119,4.184,3.5,-120.0,betmgm,100.0,fanduel,0.609,0.578,0.609,0.618,H0,lcb_1sd_8pp,0.523,0.086,0.055,6.0,0.031,0.007,t12,73.317,A,CORROBORATED,False,False,694297.0,-,,0.0,0.0,0.0,False
Jackson Jobe,116,137,4.301,3.5,-150.0,fanduel,119.0,betonlineag,0.643,0.618,0.643,0.636,H0,lcb_1sd_8pp,0.567,0.076,0.051,3.0,0.024,0.003,t12,69.366,A,CORROBORATED,False,False,695549.0,-,,0.0,0.0,0.0,False
Anthony Kay,145,114,4.581,4.5,125.0,betmgm,-165.0,betmgm,0.484,0.468,0.484,0.486,H0,lcb_1sd_8pp,0.417,0.068,0.051,1.0,0.017,0.0,t12,49.942,C,LOW,False,False,641743.0,-,,0.0,0.0,0.0,False
Griffin Jax,139,136,5.028,5.5,110.0,fanduel,-120.0,betmgm,0.393,0.42,0.393,0.385,H0,lcb_1sd_8pp,0.467,-0.074,-0.047,5.0,0.027,0.017,t12,59.345,B,CORROBORATED,False,False,643377.0,-,,0.0,0.0,0.0,False
Landen Roupp,137,116,5.025,5.5,122.0,draftkings,-135.0,betmgm,0.388,0.406,0.388,0.393,H0,lcb_1sd_8pp,0.444,-0.056,-0.038,3.0,0.018,0.016,t12,63.189,B,CORROBORATED,False,False,694738.0,-,,0.0,0.0,0.0,False
Seth Lugo,118,112,4.562,4.5,128.0,draftkings,-155.0,betmgm,0.488,0.461,0.488,0.492,H0,lcb_1sd_8pp,0.424,0.065,0.037,2.0,0.027,0.01,t12,58.127,B,CORROBORATED,False,False,607625.0,-,,0.0,0.0,0.0,False
Chase Burns,113,120,5.541,5.5,-128.0,draftkings,115.0,betmgm,0.484,0.5,0.484,0.485,H0,lcb_1sd_8pp,0.537,-0.053,-0.037,6.0,0.016,0.014,t12,71.269,A,CORROBORATED,False,False,695505.0,-,,0.0,0.0,0.0,False
Michael King,135,117,5.388,4.5,-160.0,fanatics,120.0,fanatics,0.638,0.611,0.638,0.643,H0,lcb_1sd_8pp,0.575,0.063,0.036,1.0,0.027,0.0,t12,45.607,C,LOW,False,False,650633.0,-,,0.0,0.0,0.0,False
Walbert Ureña,108,146,4.894,5.5,122.0,fanduel,-156.0,fanduel,0.371,0.392,0.371,0.371,H0,lcb_1sd_8pp,0.424,-0.053,-0.032,4.0,0.021,0.001,t12,80.969,A,CORROBORATED,False,False,700712.0,-,,0.0,0.0,0.0,False
Max Scherzer,141,143,4.155,3.5,-132.0,fanduel,107.0,draftkings,0.6,0.571,0.6,0.598,H0,lcb_1sd_8pp,0.541,0.059,0.03,6.0,0.029,0.003,t12,67.94,B,CORROBORATED,False,False,453286.0,-,,0.0,0.0,0.0,False
Michael King,135,117,5.388,5.5,140.0,fanduel,-145.0,betmgm,0.463,0.439,0.463,0.466,H0,lcb_1sd_8pp,0.414,0.049,0.025,6.0,0.024,0.02,t12,68.443,A,CORROBORATED,False,False,650633.0,-,,0.0,0.0,0.0,False
Peter Lambert,117,135,4.826,5.5,145.0,bovada,-160.0,draftkings,0.355,0.379,0.355,0.348,H0,lcb_1sd_8pp,0.397,-0.042,-0.018,4.0,0.024,0.014,t12,60.687,B,CORROBORATED,False,False,663567.0,-,,0.0,0.0,0.0,False
Matthew Liberatore,138,115,4.694,4.5,-155.0,betmgm,115.0,betmgm,0.514,0.549,0.514,0.511,H0,lcb_1sd_8pp,0.567,-0.053,-0.018,1.0,0.035,0.0,t12,38.943,C,LOW,False,False,669461.0,-,,0.0,0.0,0.0,False
Robert Gasser,158,142,4.57,4.5,-110.0,fanatics,-110.0,draftkings,0.484,0.497,0.484,0.487,H0,lcb_1sd_8pp,0.502,-0.018,-0.005,6.0,0.013,0.006,t12,82.616,A,CORROBORATED,False,False,688107.0,-,,0.0,0.0,0.0,False
Peter Lambert,117,135,4.826,4.5,-140.0,betmgm,125.0,betrivers,0.538,0.561,0.538,0.531,H0,lcb_1sd_8pp,0.565,-0.026,-0.003,2.0,0.023,0.02,t12,49.55,C,LOW,False,False,663567.0,-,,0.0,0.0,0.0,False
Yoshinobu Yamamoto,119,109,5.576,5.5,-101.0,draftkings,-110.0,betmgm,0.498,0.49,0.498,0.493,H0,lcb_1sd_8pp,0.49,0.008,0.0,5.0,0.029,0.012,t12,64.115,B,CORROBORATED,False,False,808967.0,-,,0.0,0.0,0.0,False
Gage Jump,133,111,5.06,4.5,-200.0,betmgm,145.0,betmgm,0.584,0.62,0.584,0.595,H0,lcb_1sd_8pp,0.62,-0.036,-0.0,1.0,0.036,0.0,t12,31.101,C,LOW,False,False,695611.0,-,,0.0,0.0,0.0,False
Landen Roupp,137,116,5.025,4.5,-154.0,fanduel,122.0,fanduel,0.571,0.575,0.571,0.576,H0,lcb_1sd_8pp,0.575,-0.004,-0.0,3.0,0.025,0.001,t12,75.351,A,CORROBORATED,False,False,694738.0,-,,0.0,0.0,0.0,False
Bubba Chandler,134,121,4.708,4.5,-111.0,fanduel,-106.0,draftkings,0.511,0.505,0.511,0.523,H0,lcb_1sd_8pp,0.505,0.006,0.0,7.0,0.049,0.006,t12,55.751,B,CORROBORATED,False,False,696149.0,-,,0.0,0.0,0.0,False
Gerrit Cole,147,144,5.838,5.5,-125.0,fanduel,-101.0,draftkings,0.54,0.524,0.54,0.531,H0,lcb_1sd_8pp,0.524,0.016,0.0,5.0,0.035,0.003,t12,74.698,A,CORROBORATED,False,False,543037.0,-,,0.0,0.0,0.0,False
Jackson Jobe,116,137,4.301,4.5,131.0,draftkings,-165.0,betmgm,0.428,0.413,0.428,0.418,H0,lcb_1sd_8pp,0.413,0.016,0.0,2.0,0.035,0.004,t12,53.188,B,CORROBORATED,False,False,695549.0,-,,0.0,0.0,0.0,False
George Kirby,136,139,4.959,4.5,-135.0,betmgm,126.0,draftkings,0.557,0.561,0.557,0.556,H0,lcb_1sd_8pp,0.561,-0.004,-0.0,6.0,0.039,0.014,t12,55.997,B,CORROBORATED,False,False,669923.0,-,,0.0,0.0,0.0,False
Walbert Ureña,108,146,4.894,4.5,-156.0,draftkings,122.0,draftkings,0.557,0.576,0.557,0.558,H0,lcb_1sd_8pp,0.576,-0.018,-0.0,2.0,0.019,0.001,t12,72.034,A,CORROBORATED,False,False,700712.0,-,,0.0,0.0,0.0,False
Gerrit Cole,147,144,5.838,6.5,135.0,betmgm,-185.0,betmgm,0.377,0.396,0.377,0.364,H0,lcb_1sd_8pp,0.396,-0.019,-0.0,1.0,0.046,0.0,t12,28.331,C,LOW,False,False,543037.0,-,,0.0,0.0,0.0,False
Taj Bradley,142,158,6.108,5.5,-162.0,fanduel,126.0,fanduel,0.578,0.583,0.578,0.581,H0,lcb_1sd_8pp,0.583,-0.005,-0.0,2.0,0.03,0.0,t12,66.475,B,CORROBORATED,False,False,671737.0,-,,0.0,0.0,0.0,False
Taj Bradley,142,158,6.108,6.5,121.0,draftkings,-150.0,betmgm,0.415,0.434,0.415,0.41,H0,lcb_1sd_8pp,0.434,-0.019,-0.0,3.0,0.032,0.006,t12,62.139,B,CORROBORATED,False,False,671737.0,-,,0.0,0.0,0.0,False
Roki Sasaki,119,109,4.759,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Nathan Eovaldi,140,110,6.297,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Kyle Leahy,138,115,4.717,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Robbie Ray,135,117,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Kevin Gausman,112,118,4.845,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Clay Holmes,112,118,4.432,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Merrill Kelly,109,119,4.092,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Ronel Blanco,117,135,4.824,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Drew Rasmussen,139,136,5.571,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Keider Montero,116,137,4.095,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Ryan Feltner,115,138,3.995,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Logan Gilbert,136,139,6.399,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
Shane Baz,110,140,4.972,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False
