fetched_at,event_id,commence_time,home_team,away_team,bookmaker,bookmaker_title,bookmaker_last_update,market,api_market,player_name,line,over_odds,under_odds,snapshot_type,requested_snapshot,historical_snapshot,game_date,pitcher_id,pitcher_name,team,opponent
2026-06-22T19:40:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,draftkings,DraftKings,2026-06-22T19:39:49Z,hits_allowed,pitcher_hits_allowed,Eric Lauer,5.5,106,-140,open,2026-06-22T19:41:00Z,2026-06-22T19:40:36Z,2026-06-22,,,,
2026-06-22T19:40:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,draftkings,DraftKings,2026-06-22T19:39:49Z,hits_allowed,pitcher_hits_allowed,Zebby Matthews,5.5,-128,-104,open,2026-06-22T19:41:00Z,2026-06-22T19:40:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T19:40:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,draftkings,DraftKings,2026-06-22T19:39:49Z,strikeouts,pitcher_strikeouts,Zebby Matthews,4.5,-105,-121,open,2026-06-22T19:41:00Z,2026-06-22T19:40:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T19:40:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,draftkings,DraftKings,2026-06-22T19:39:49Z,strikeouts,pitcher_strikeouts,Eric Lauer,3.5,-146,114,open,2026-06-22T19:41:00Z,2026-06-22T19:40:36Z,2026-06-22,,,,
2026-06-22T19:40:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,draftkings,DraftKings,2026-06-22T19:39:49Z,walks,pitcher_walks,Eric Lauer,1.5,-140,105,open,2026-06-22T19:41:00Z,2026-06-22T19:40:36Z,2026-06-22,,,,
2026-06-22T19:40:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,draftkings,DraftKings,2026-06-22T19:39:49Z,walks,pitcher_walks,Zebby Matthews,1.5,-141,106,open,2026-06-22T19:41:00Z,2026-06-22T19:40:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T19:40:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,betrivers,BetRivers,2026-06-22T19:40:02Z,strikeouts,pitcher_strikeouts,Zebby Matthews,4.5,-105,-127,open,2026-06-22T19:41:00Z,2026-06-22T19:40:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T19:40:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,betrivers,BetRivers,2026-06-22T19:40:02Z,strikeouts,pitcher_strikeouts,Eric Lauer,3.5,-150,112,open,2026-06-22T19:41:00Z,2026-06-22T19:40:36Z,2026-06-22,,,,
2026-06-22T19:40:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,betmgm,BetMGM,2026-06-22T19:40:25Z,hits_allowed,pitcher_hits_allowed,Zebby Matthews,5.5,-115,-115,open,2026-06-22T19:41:00Z,2026-06-22T19:40:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T19:40:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,betmgm,BetMGM,2026-06-22T19:40:25Z,hits_allowed,pitcher_hits_allowed,Eric Lauer,4.5,-155,115,open,2026-06-22T19:41:00Z,2026-06-22T19:40:36Z,2026-06-22,,,,
2026-06-22T19:40:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,betmgm,BetMGM,2026-06-22T19:40:25Z,strikeouts,pitcher_strikeouts,Zebby Matthews,4.5,-110,-120,open,2026-06-22T19:41:00Z,2026-06-22T19:40:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T19:40:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,betmgm,BetMGM,2026-06-22T19:40:25Z,strikeouts,pitcher_strikeouts,Eric Lauer,3.5,-145,105,open,2026-06-22T19:41:00Z,2026-06-22T19:40:36Z,2026-06-22,,,,
2026-06-22T19:40:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,bovada,Bovada,2026-06-22T19:40:06Z,hits_allowed,pitcher_hits_allowed,Eric Lauer,5.5,105,-145,open,2026-06-22T19:41:00Z,2026-06-22T19:40:36Z,2026-06-22,,,,
2026-06-22T19:40:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,bovada,Bovada,2026-06-22T19:40:06Z,hits_allowed,pitcher_hits_allowed,Zebby Matthews,5.5,-130,-110,open,2026-06-22T19:41:00Z,2026-06-22T19:40:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T19:40:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,bovada,Bovada,2026-06-22T19:40:06Z,strikeouts,pitcher_strikeouts,Eric Lauer,3.5,-135,105,open,2026-06-22T19:41:00Z,2026-06-22T19:40:36Z,2026-06-22,,,,
2026-06-22T19:40:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,bovada,Bovada,2026-06-22T19:40:06Z,strikeouts,pitcher_strikeouts,Zebby Matthews,4.5,-105,-125,open,2026-06-22T19:41:00Z,2026-06-22T19:40:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T19:40:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,bovada,Bovada,2026-06-22T19:40:06Z,walks,pitcher_walks,Eric Lauer,1.5,-145,105,open,2026-06-22T19:41:00Z,2026-06-22T19:40:36Z,2026-06-22,,,,
2026-06-22T19:40:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,bovada,Bovada,2026-06-22T19:40:06Z,walks,pitcher_walks,Zebby Matthews,1.5,-145,105,open,2026-06-22T19:41:00Z,2026-06-22T19:40:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T23:35:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,fanduel,FanDuel,2026-06-22T23:35:29Z,strikeouts,pitcher_strikeouts,Zebby Matthews,4.5,100,-122,close,2026-06-22T23:38:00Z,2026-06-22T23:35:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T23:35:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,betonlineag,BetOnline.ag,2026-06-22T23:35:02Z,strikeouts,pitcher_strikeouts,Zebby Matthews,4.5,100,-130,close,2026-06-22T23:38:00Z,2026-06-22T23:35:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T23:35:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,fanatics,Fanatics,2026-06-22T23:34:52Z,hits_allowed,pitcher_hits_allowed,Zebby Matthews,5.5,-130,-110,close,2026-06-22T23:38:00Z,2026-06-22T23:35:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T23:35:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,fanatics,Fanatics,2026-06-22T23:34:52Z,strikeouts,pitcher_strikeouts,Zebby Matthews,4.5,105,-140,close,2026-06-22T23:38:00Z,2026-06-22T23:35:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T23:35:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,draftkings,DraftKings,2026-06-22T23:35:26Z,hits_allowed,pitcher_hits_allowed,Zebby Matthews,5.5,-128,-104,close,2026-06-22T23:38:00Z,2026-06-22T23:35:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T23:35:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,draftkings,DraftKings,2026-06-22T23:35:26Z,strikeouts,pitcher_strikeouts,Zebby Matthews,4.5,111,-142,close,2026-06-22T23:38:00Z,2026-06-22T23:35:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T23:35:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,draftkings,DraftKings,2026-06-22T23:35:26Z,walks,pitcher_walks,Zebby Matthews,1.5,-147,110,close,2026-06-22T23:38:00Z,2026-06-22T23:35:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T23:35:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,betrivers,BetRivers,2026-06-22T23:35:14Z,strikeouts,pitcher_strikeouts,Zebby Matthews,4.5,-103,-129,close,2026-06-22T23:38:00Z,2026-06-22T23:35:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T23:35:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,betrivers,BetRivers,2026-06-22T23:35:14Z,strikeouts,pitcher_strikeouts,Eric Lauer,3.5,-148,110,close,2026-06-22T23:38:00Z,2026-06-22T23:35:36Z,2026-06-22,,,,
2026-06-22T23:35:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,betmgm,BetMGM,2026-06-22T23:35:26Z,hits_allowed,pitcher_hits_allowed,Zebby Matthews,5.5,-125,-105,close,2026-06-22T23:38:00Z,2026-06-22T23:35:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T23:35:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,betmgm,BetMGM,2026-06-22T23:35:26Z,strikeouts,pitcher_strikeouts,Zebby Matthews,4.5,-105,-125,close,2026-06-22T23:38:00Z,2026-06-22T23:35:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T23:35:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,bovada,Bovada,2026-06-22T23:35:17Z,hits_allowed,pitcher_hits_allowed,Zebby Matthews,5.5,-130,-110,close,2026-06-22T23:38:00Z,2026-06-22T23:35:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T23:35:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,bovada,Bovada,2026-06-22T23:35:17Z,strikeouts,pitcher_strikeouts,Zebby Matthews,4.5,-105,-125,close,2026-06-22T23:38:00Z,2026-06-22T23:35:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T23:35:36Z,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,bovada,Bovada,2026-06-22T23:35:17Z,walks,pitcher_walks,Zebby Matthews,1.5,-150,110,close,2026-06-22T23:38:00Z,2026-06-22T23:35:36Z,2026-06-22,805673,Zebby Matthews,142.0,119.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,fanduel,FanDuel,2026-06-22T19:45:32Z,strikeouts,pitcher_strikeouts,Andre Pallante,3.5,-120,-102,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,fanduel,FanDuel,2026-06-22T19:45:32Z,strikeouts,pitcher_strikeouts,Merrill Kelly,3.5,-114,-114,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,518876,Merrill Kelly,109.0,138.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,fanatics,Fanatics,2026-06-22T19:44:45Z,hits_allowed,pitcher_hits_allowed,Andre Pallante,5.5,110,-155,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,fanatics,Fanatics,2026-06-22T19:44:45Z,strikeouts,pitcher_strikeouts,Andre Pallante,3.5,-130,100,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,betonlineag,BetOnline.ag,2026-06-22T19:44:55Z,strikeouts,pitcher_strikeouts,Merrill Kelly,3.5,-118,-110,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,518876,Merrill Kelly,109.0,138.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,betonlineag,BetOnline.ag,2026-06-22T19:44:55Z,strikeouts,pitcher_strikeouts,Andre Pallante,3.5,-133,103,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,draftkings,DraftKings,2026-06-22T19:44:56Z,hits_allowed,pitcher_hits_allowed,Andre Pallante,5.5,113,-150,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,draftkings,DraftKings,2026-06-22T19:44:56Z,hits_allowed,pitcher_hits_allowed,Merrill Kelly,5.5,-159,119,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,518876,Merrill Kelly,109.0,138.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,draftkings,DraftKings,2026-06-22T19:44:56Z,strikeouts,pitcher_strikeouts,Andre Pallante,3.5,-132,103,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,draftkings,DraftKings,2026-06-22T19:44:56Z,strikeouts,pitcher_strikeouts,Merrill Kelly,3.5,-113,-112,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,518876,Merrill Kelly,109.0,138.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,draftkings,DraftKings,2026-06-22T19:44:56Z,walks,pitcher_walks,Merrill Kelly,1.5,-183,137,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,518876,Merrill Kelly,109.0,138.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,draftkings,DraftKings,2026-06-22T19:44:56Z,walks,pitcher_walks,Andre Pallante,2.5,144,-192,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,betrivers,BetRivers,2026-06-22T19:44:44Z,strikeouts,pitcher_strikeouts,Merrill Kelly,3.5,-103,-130,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,518876,Merrill Kelly,109.0,138.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,bovada,Bovada,2026-06-22T19:44:58Z,hits_allowed,pitcher_hits_allowed,Andre Pallante,5.5,110,-150,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,bovada,Bovada,2026-06-22T19:44:58Z,hits_allowed,pitcher_hits_allowed,Merrill Kelly,5.5,-160,120,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,518876,Merrill Kelly,109.0,138.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,bovada,Bovada,2026-06-22T19:44:58Z,strikeouts,pitcher_strikeouts,Andre Pallante,3.5,-125,-105,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,bovada,Bovada,2026-06-22T19:44:58Z,strikeouts,pitcher_strikeouts,Merrill Kelly,3.5,-115,-115,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,518876,Merrill Kelly,109.0,138.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,bovada,Bovada,2026-06-22T19:44:58Z,walks,pitcher_walks,Andre Pallante,2.5,145,-190,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,bovada,Bovada,2026-06-22T19:44:58Z,walks,pitcher_walks,Merrill Kelly,1.5,-180,140,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,518876,Merrill Kelly,109.0,138.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,betmgm,BetMGM,2026-06-22T19:45:32Z,hits_allowed,pitcher_hits_allowed,Andre Pallante,5.5,120,-160,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,betmgm,BetMGM,2026-06-22T19:45:32Z,hits_allowed,pitcher_hits_allowed,Merrill Kelly,5.5,-140,105,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,518876,Merrill Kelly,109.0,138.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,betmgm,BetMGM,2026-06-22T19:45:32Z,strikeouts,pitcher_strikeouts,Andre Pallante,3.5,-150,110,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T19:45:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,betmgm,BetMGM,2026-06-22T19:45:32Z,strikeouts,pitcher_strikeouts,Merrill Kelly,3.5,-105,-125,open,2026-06-22T19:46:00Z,2026-06-22T19:45:36Z,2026-06-22,518876,Merrill Kelly,109.0,138.0
2026-06-22T23:40:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,fanduel,FanDuel,2026-06-22T23:40:30Z,strikeouts,pitcher_strikeouts,Andre Pallante,3.5,-132,108,close,2026-06-22T23:43:00Z,2026-06-22T23:40:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T23:40:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,fanduel,FanDuel,2026-06-22T23:40:30Z,strikeouts,pitcher_strikeouts,Merrill Kelly,3.5,-112,-118,close,2026-06-22T23:43:00Z,2026-06-22T23:40:36Z,2026-06-22,518876,Merrill Kelly,109.0,138.0
2026-06-22T23:40:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,fanatics,Fanatics,2026-06-22T23:40:29Z,hits_allowed,pitcher_hits_allowed,Andre Pallante,5.5,110,-155,close,2026-06-22T23:43:00Z,2026-06-22T23:40:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T23:40:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,fanatics,Fanatics,2026-06-22T23:40:29Z,strikeouts,pitcher_strikeouts,Andre Pallante,3.5,-140,105,close,2026-06-22T23:43:00Z,2026-06-22T23:40:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T23:40:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,betonlineag,BetOnline.ag,2026-06-22T23:39:52Z,strikeouts,pitcher_strikeouts,Merrill Kelly,3.5,-105,-123,close,2026-06-22T23:43:00Z,2026-06-22T23:40:36Z,2026-06-22,518876,Merrill Kelly,109.0,138.0
2026-06-22T23:40:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,betonlineag,BetOnline.ag,2026-06-22T23:39:52Z,strikeouts,pitcher_strikeouts,Andre Pallante,3.5,-156,120,close,2026-06-22T23:43:00Z,2026-06-22T23:40:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T23:40:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,draftkings,DraftKings,2026-06-22T23:40:17Z,hits_allowed,pitcher_hits_allowed,Andre Pallante,5.5,100,-133,close,2026-06-22T23:43:00Z,2026-06-22T23:40:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T23:40:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,draftkings,DraftKings,2026-06-22T23:40:17Z,hits_allowed,pitcher_hits_allowed,Merrill Kelly,6.5,120,-160,close,2026-06-22T23:43:00Z,2026-06-22T23:40:36Z,2026-06-22,518876,Merrill Kelly,109.0,138.0
2026-06-22T23:40:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,draftkings,DraftKings,2026-06-22T23:40:17Z,strikeouts,pitcher_strikeouts,Andre Pallante,3.5,-134,105,close,2026-06-22T23:43:00Z,2026-06-22T23:40:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T23:40:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,draftkings,DraftKings,2026-06-22T23:40:17Z,strikeouts,pitcher_strikeouts,Merrill Kelly,3.5,-106,-120,close,2026-06-22T23:43:00Z,2026-06-22T23:40:36Z,2026-06-22,518876,Merrill Kelly,109.0,138.0
2026-06-22T23:40:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,draftkings,DraftKings,2026-06-22T23:40:17Z,walks,pitcher_walks,Merrill Kelly,1.5,-186,139,close,2026-06-22T23:43:00Z,2026-06-22T23:40:36Z,2026-06-22,518876,Merrill Kelly,109.0,138.0
2026-06-22T23:40:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,draftkings,DraftKings,2026-06-22T23:40:17Z,walks,pitcher_walks,Andre Pallante,2.5,133,-178,close,2026-06-22T23:43:00Z,2026-06-22T23:40:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T23:40:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,betrivers,BetRivers,2026-06-22T23:40:06Z,strikeouts,pitcher_strikeouts,Merrill Kelly,3.5,-103,-130,close,2026-06-22T23:43:00Z,2026-06-22T23:40:36Z,2026-06-22,518876,Merrill Kelly,109.0,138.0
2026-06-22T23:40:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,betrivers,BetRivers,2026-06-22T23:40:06Z,strikeouts,pitcher_strikeouts,Andre Pallante,3.5,-143,108,close,2026-06-22T23:43:00Z,2026-06-22T23:40:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T23:40:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,bovada,Bovada,2026-06-22T23:40:10Z,hits_allowed,pitcher_hits_allowed,Andre Pallante,5.5,-105,-135,close,2026-06-22T23:43:00Z,2026-06-22T23:40:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
2026-06-22T23:40:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,bovada,Bovada,2026-06-22T23:40:10Z,hits_allowed,pitcher_hits_allowed,Merrill Kelly,6.5,120,-160,close,2026-06-22T23:43:00Z,2026-06-22T23:40:36Z,2026-06-22,518876,Merrill Kelly,109.0,138.0
2026-06-22T23:40:36Z,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,bovada,Bovada,2026-06-22T23:40:10Z,strikeouts,pitcher_strikeouts,Andre Pallante,3.5,-135,105,close,2026-06-22T23:43:00Z,2026-06-22T23:40:36Z,2026-06-22,669467,Andre Pallante,138.0,109.0
