game_date,market,best_side,line,stake,won,profit,cumulative_profit,running_bankroll,drawdown
2025-04-01,strikeouts,over,5.5,50.0,True,56.00000000000001,56.00000000000001,1056.0,0.0
2025-04-01,strikeouts,over,2.5,50.0,True,41.66666666666667,97.66666666666669,1097.6666666666667,0.0
2025-04-01,strikeouts,over,2.5,50.0,True,33.33333333333333,131.0,1131.0,0.0
2025-04-02,strikeouts,over,6.5,50.0,True,67.5,198.5,1198.5,0.0
2025-04-02,strikeouts,over,3.5,50.0,True,62.5,261.0,1261.0,0.0
2025-04-02,strikeouts,over,5.5,50.0,True,43.47826086956521,304.4782608695652,1304.4782608695652,0.0
2025-04-02,strikeouts,over,5.5,50.0,False,-50.0,254.4782608695652,1254.4782608695652,-50.0
2025-04-02,strikeouts,over,4.5,50.0,True,72.50000000000001,326.9782608695652,1326.9782608695652,0.0
2025-04-02,strikeouts,over,5.5,50.0,True,62.5,389.4782608695652,1389.4782608695652,0.0
2025-04-02,strikeouts,over,5.5,50.0,False,-50.0,339.4782608695652,1339.4782608695652,-50.0
2025-04-02,strikeouts,over,6.5,50.0,False,-50.0,289.4782608695652,1289.4782608695652,-100.0
2025-04-02,strikeouts,over,5.5,50.0,True,43.85964912280702,333.3379099923722,1333.3379099923723,-56.140350877192986
2025-04-02,strikeouts,under,7.5,50.0,True,45.87155963302752,379.2094696253997,1379.2094696253998,-10.268791244165413
2025-04-02,strikeouts,over,6.5,50.0,False,-50.0,329.2094696253997,1329.2094696253998,-60.26879124416541
2025-04-02,strikeouts,over,5.5,50.0,True,51.0,380.2094696253997,1380.2094696253998,-9.268791244165413
2025-04-02,strikeouts,over,4.5,50.0,True,33.78378378378378,413.9932534091835,1413.9932534091836,0.0
2025-04-02,strikeouts,over,5.5,50.0,False,-50.0,363.9932534091835,1363.9932534091836,-50.0
2025-04-02,strikeouts,over,7.5,50.0,True,62.5,426.4932534091835,1426.4932534091836,0.0
2025-04-02,strikeouts,over,6.5,50.0,True,60.00000000000001,486.4932534091835,1486.4932534091836,0.0
2025-04-02,strikeouts,over,6.5,50.0,True,46.296296296296305,532.7895497054799,1532.7895497054799,0.0
2025-04-03,strikeouts,under,6.5,50.0,True,34.24657534246576,567.0361250479457,1567.0361250479457,0.0
2025-04-03,strikeouts,under,5.5,50.0,False,-50.0,517.0361250479457,1517.0361250479457,-50.0
2025-04-03,strikeouts,over,4.5,50.0,False,-50.0,467.0361250479457,1467.0361250479457,-100.0
2025-04-03,strikeouts,under,5.5,50.0,False,-50.0,417.0361250479457,1417.0361250479457,-150.0
2025-04-03,strikeouts,over,2.5,50.0,True,39.0625,456.0986250479457,1456.0986250479457,-110.9375
2025-04-03,strikeouts,over,4.5,50.0,False,-50.0,406.0986250479457,1406.0986250479457,-160.9375
2025-04-03,strikeouts,over,3.5,50.0,True,64.99999999999999,471.0986250479457,1471.0986250479457,-95.9375
2025-04-03,strikeouts,over,4.5,50.0,True,57.49999999999999,528.5986250479457,1528.5986250479457,-38.4375
2025-04-04,strikeouts,under,5.5,50.0,True,60.00000000000001,588.5986250479457,1588.5986250479457,0.0
2025-04-04,strikeouts,under,5.5,50.0,True,48.07692307692308,636.6755481248688,1636.6755481248688,0.0
2025-04-04,strikeouts,under,4.5,50.0,False,-50.0,586.6755481248688,1586.6755481248688,-50.0
2025-04-04,strikeouts,under,5.5,50.0,False,-50.0,536.6755481248688,1536.6755481248688,-100.0
2025-04-04,strikeouts,under,4.5,50.0,True,55.00000000000001,591.6755481248688,1591.6755481248688,-45.0
2025-04-04,strikeouts,under,4.5,50.0,True,45.87155963302752,637.5471077578964,1637.5471077578964,0.0
2025-04-04,strikeouts,under,5.5,50.0,True,41.66666666666667,679.213774424563,1679.2137744245629,0.0
2025-04-04,strikeouts,under,6.5,50.0,False,-50.0,629.213774424563,1629.2137744245629,-50.0
2025-04-04,strikeouts,under,4.5,50.0,True,60.00000000000001,689.213774424563,1689.2137744245629,0.0
2025-04-04,strikeouts,under,4.5,50.0,True,41.66666666666667,730.8804410912296,1730.8804410912296,0.0
2025-04-04,strikeouts,under,4.5,50.0,True,62.5,793.3804410912296,1793.3804410912296,0.0
2025-04-04,strikeouts,under,3.5,50.0,True,62.5,855.8804410912296,1855.8804410912296,0.0
2025-04-04,strikeouts,under,6.5,50.0,False,-50.0,805.8804410912296,1805.8804410912296,-50.0
2025-04-05,strikeouts,under,4.5,50.0,False,-50.0,755.8804410912296,1755.8804410912296,-100.0
2025-04-05,strikeouts,under,6.5,50.0,True,62.5,818.3804410912296,1818.3804410912296,-37.5
2025-04-05,strikeouts,under,4.5,50.0,False,-50.0,768.3804410912296,1768.3804410912296,-87.5
2025-04-05,strikeouts,over,3.5,50.0,False,-50.0,718.3804410912296,1718.3804410912296,-137.5
2025-04-05,strikeouts,under,4.5,50.0,False,-50.0,668.3804410912296,1668.3804410912296,-187.5
2025-04-05,strikeouts,over,3.5,50.0,True,38.759689922480625,707.1401310137103,1707.1401310137103,-148.74031007751933
2025-04-06,strikeouts,over,4.5,50.0,True,58.5,765.6401310137103,1765.6401310137103,-90.24031007751933
2025-04-06,strikeouts,under,6.5,50.0,True,71.49999999999999,837.1401310137103,1837.1401310137103,-18.740310077519325
2025-04-06,strikeouts,under,4.5,50.0,True,72.50000000000001,909.6401310137103,1909.6401310137103,0.0
2025-04-06,strikeouts,under,4.5,50.0,True,52.49999999999999,962.1401310137103,1962.1401310137103,0.0
2025-04-06,strikeouts,under,3.5,50.0,True,60.999999999999986,1023.1401310137103,2023.1401310137103,0.0
2025-04-06,strikeouts,under,4.5,50.0,False,-50.0,973.1401310137103,1973.1401310137103,-50.0
2025-04-06,strikeouts,under,5.5,50.0,True,50.0,1023.1401310137103,2023.1401310137103,0.0
2025-04-06,strikeouts,under,4.5,50.0,False,-50.0,973.1401310137103,1973.1401310137103,-50.0
2025-04-06,strikeouts,under,4.5,50.0,True,56.999999999999986,1030.1401310137103,2030.1401310137103,0.0
2025-04-06,strikeouts,under,5.5,50.0,False,-50.0,980.1401310137103,1980.1401310137103,-50.0
2025-04-06,strikeouts,under,4.5,50.0,False,-50.0,930.1401310137103,1930.1401310137103,-100.0
2025-04-06,strikeouts,over,4.5,50.0,True,47.61904761904761,977.7591786327579,1977.759178632758,-52.380952380952294
2025-04-07,strikeouts,under,4.5,50.0,True,56.49999999999999,1034.2591786327578,2034.2591786327578,0.0
2025-04-07,strikeouts,over,2.5,50.0,False,-50.0,984.2591786327578,1984.2591786327578,-50.0
2025-04-07,strikeouts,over,4.5,50.0,True,70.0,1054.2591786327578,2054.2591786327575,0.0
2025-04-07,strikeouts,under,5.5,50.0,False,-50.0,1004.2591786327578,2004.2591786327578,-49.99999999999977
2025-04-07,strikeouts,under,5.5,50.0,False,-50.0,954.2591786327578,1954.2591786327578,-99.99999999999977
2025-04-08,strikeouts,over,3.5,50.0,False,-50.0,904.2591786327578,1904.2591786327578,-149.99999999999977
2025-04-08,strikeouts,under,6.5,50.0,False,-50.0,854.2591786327578,1854.2591786327578,-199.99999999999977
2025-04-08,strikeouts,over,4.5,50.0,False,-50.0,804.2591786327578,1804.2591786327578,-249.99999999999977
2025-04-08,strikeouts,over,3.5,50.0,True,55.00000000000001,859.2591786327578,1859.2591786327578,-194.99999999999977
2025-04-08,strikeouts,over,2.5,50.0,True,64.00000000000001,923.2591786327578,1923.2591786327578,-130.99999999999977
2025-04-08,strikeouts,under,6.5,50.0,False,-50.0,873.2591786327578,1873.2591786327578,-180.99999999999977
