game_date,market,best_side,line,stake,won,profit,cumulative_profit,running_bankroll,drawdown
2025-04-01,strikeouts,over,2.5,50.0,True,33.33333333333333,33.33333333333333,1033.3333333333333,0.0
2025-04-01,strikeouts,over,5.5,50.0,True,56.00000000000001,89.33333333333334,1089.3333333333333,0.0
2025-04-01,strikeouts,over,2.5,50.0,True,41.66666666666667,131.0,1131.0,0.0
2025-04-02,strikeouts,over,5.5,50.0,False,-50.0,81.0,1081.0,-50.0
2025-04-02,strikeouts,over,5.5,50.0,True,43.47826086956521,124.47826086956522,1124.4782608695652,-6.521739130434753
2025-04-02,strikeouts,over,6.5,50.0,True,60.00000000000001,184.47826086956522,1184.4782608695652,0.0
2025-04-02,strikeouts,under,7.5,50.0,True,45.87155963302752,230.34982050259273,1230.3498205025928,0.0
2025-04-02,strikeouts,over,5.5,50.0,False,-50.0,180.34982050259273,1180.3498205025928,-50.0
2025-04-02,strikeouts,over,5.5,50.0,True,43.85964912280702,224.20946962539975,1224.2094696253998,-6.1403508771929864
2025-04-02,strikeouts,over,5.5,50.0,True,51.0,275.2094696253997,1275.2094696253998,0.0
2025-04-02,strikeouts,over,6.5,50.0,True,46.296296296296305,321.505765921696,1321.505765921696,0.0
2025-04-02,strikeouts,over,5.5,50.0,True,62.5,384.005765921696,1384.005765921696,0.0
2025-04-02,strikeouts,over,4.5,50.0,True,72.50000000000001,456.505765921696,1456.505765921696,0.0
2025-04-02,strikeouts,over,6.5,50.0,False,-50.0,406.505765921696,1406.505765921696,-50.0
2025-04-02,strikeouts,over,5.5,50.0,False,-50.0,356.505765921696,1356.505765921696,-100.0
2025-04-02,strikeouts,over,6.5,50.0,False,-50.0,306.505765921696,1306.505765921696,-150.0
2025-04-02,strikeouts,over,3.5,50.0,True,62.5,369.005765921696,1369.005765921696,-87.5
2025-04-02,strikeouts,over,6.5,50.0,True,67.5,436.505765921696,1436.505765921696,-20.0
2025-04-02,strikeouts,over,7.5,50.0,True,62.5,499.005765921696,1499.005765921696,0.0
2025-04-03,strikeouts,over,4.5,50.0,False,-50.0,449.005765921696,1449.005765921696,-50.0
2025-04-03,strikeouts,over,4.5,50.0,False,-50.0,399.005765921696,1399.005765921696,-100.0
2025-04-03,strikeouts,over,3.5,50.0,True,64.99999999999999,464.005765921696,1464.005765921696,-35.0
2025-04-03,strikeouts,under,6.5,50.0,True,34.24657534246576,498.25234126416177,1498.2523412641617,-0.7534246575341967
2025-04-03,strikeouts,under,5.5,50.0,False,-50.0,448.25234126416177,1448.2523412641617,-50.7534246575342
2025-04-04,strikeouts,under,5.5,50.0,True,48.07692307692308,496.32926434108487,1496.3292643410848,-2.6765015806111023
2025-04-04,strikeouts,under,4.5,50.0,True,41.66666666666667,537.9959310077516,1537.9959310077516,0.0
