game_date,market,best_side,line,stake,won,profit,cumulative_profit,running_bankroll,drawdown
2025-04-01,strikeouts,over,2.5,50.0,True,41.66666666666667,41.66666666666667,1041.6666666666667,0.0
2025-04-01,strikeouts,over,5.5,50.0,True,56.00000000000001,97.66666666666669,1097.6666666666667,0.0
2025-04-02,strikeouts,over,7.5,50.0,True,62.5,160.16666666666669,1160.1666666666667,0.0
2025-04-02,strikeouts,over,4.5,50.0,True,72.50000000000001,232.66666666666669,1232.6666666666667,0.0
2025-04-02,strikeouts,over,5.5,50.0,True,43.47826086956521,276.1449275362319,1276.144927536232,0.0
2025-04-02,strikeouts,over,5.5,50.0,True,62.5,338.6449275362319,1338.644927536232,0.0
2025-04-02,strikeouts,over,6.5,50.0,True,60.00000000000001,398.6449275362319,1398.644927536232,0.0
2025-04-02,strikeouts,over,6.5,50.0,True,67.5,466.1449275362319,1466.144927536232,0.0
2025-04-02,strikeouts,over,3.5,50.0,True,62.5,528.6449275362319,1528.644927536232,0.0
2025-04-02,strikeouts,over,5.5,50.0,False,-50.0,478.6449275362319,1478.644927536232,-50.0
2025-04-02,strikeouts,over,6.5,50.0,False,-50.0,428.6449275362319,1428.644927536232,-100.0
2025-04-02,strikeouts,over,5.5,50.0,True,51.0,479.6449275362319,1479.644927536232,-49.0
2025-04-03,strikeouts,under,5.5,50.0,False,-50.0,429.6449275362319,1429.644927536232,-99.0
2025-04-03,strikeouts,over,4.5,50.0,False,-50.0,379.6449275362319,1379.644927536232,-149.0
2025-04-03,strikeouts,over,3.5,50.0,True,64.99999999999999,444.6449275362319,1444.644927536232,-84.0
2025-04-03,strikeouts,over,4.5,50.0,False,-50.0,394.6449275362319,1394.644927536232,-134.0
2025-04-04,strikeouts,under,4.5,50.0,True,41.66666666666667,436.31159420289856,1436.3115942028985,-92.33333333333348
2025-04-04,strikeouts,under,5.5,50.0,True,60.00000000000001,496.31159420289856,1496.3115942028985,-32.333333333333485
2025-04-04,strikeouts,under,4.5,50.0,True,60.00000000000001,556.3115942028986,1556.3115942028985,0.0
